geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1872,4215362,721,48.28,478.53
ago,Angola,country,afr,1872,2322035,847,34.11,485.68
alb,Albania,country,eur,1872,622143,773,39.95,375.2
are,United Arab Emirates,country,asi,1872,41156,1334,40,434.46
arg,Argentina,country,ame,1872,1967375,3160,51.44,402.19
arm,Armenia,country,eur,1872,664382,629,56.86,337.84
aus,Australia,country,asi,1872,1816956,5897,46.73,182.81
aut,Austria,country,eur,1872,4628890,3666,36.43,438.48
aze,Azerbaijan,country,eur,1872,1416988,1038,40,331.38
bdi,Burundi,country,afr,1872,1317145,447,43.69,423.95
bel,Belgium,country,eur,1872,5194779,5238,52.43,294.28
ben,Benin,country,afr,1872,1058608,769,44.15,430.46
bfa,Burkina Faso,country,afr,1872,2432041,510,37.5,454.69
bgd,Bangladesh,country,asi,1872,25005841,885,49.11,507.88
bgr,Bulgaria,country,eur,1872,2725906,1440,46.52,333.47
bhr,Bahrain,country,asi,1872,65826,1965,40,439.79
bih,Bosnia and Herzegovina,country,eur,1872,1343411,812,40,378.8
blr,Belarus,country,eur,1872,3802645,831,50,365.67
bol,Bolivia,country,ame,1872,1555303,1401,40,404.69
bra,Brazil,country,ame,1872,10315418,1540,38.84,417.44
btn,Bhutan,country,asi,1872,117166,699,40,436.37
bwa,Botswana,country,afr,1872,121660,512,35.61,397.2
caf,Central African Republic,country,afr,1872,616293,547,45.25,443.79
can,Canada,country,ame,1872,3920370,2834,43.54,292.46
che,Switzerland,country,eur,1872,2696185,5278,49.14,301.73
chl,Chile,country,ame,1872,2018838,2017,58.97,417.44
chn,China,country,asi,1872,362880659,1090,39.85,417.44
civ,Cote d'Ivoire,country,afr,1872,1546544,1084,38.1,427.86
cmr,Cameroon,country,afr,1872,2171749,807,38.99,460.21
cod,"Congo, Dem. Rep.",country,afr,1872,7273558,652,42.12,422.65
cog,"Congo, Rep.",country,afr,1872,458398,705,44.39,408.51
col,Colombia,country,ame,1872,2550263,1104,57.29,417.44
com,Comoros,country,afr,1872,84673,749,36.31,416.16
cpv,Cape Verde,country,afr,1872,88682,662,40,394.71
cri,Costa Rica,country,ame,1872,144197,1390,40,441.12
cub,Cuba,country,ame,1872,1443308,1992,40,446.51
cyp,Cyprus,country,eur,1872,186132,1583,40,339.12
cze,Czech Republic,country,eur,1872,6676576,2723,53.17,379.99
deu,Germany,country,eur,1872,40467943,2962,47.15,488.82
dji,Djibouti,country,afr,1872,34039,944,40,445.15
dnk,Denmark,country,eur,1872,1925588,3695,47.92,190.6
dom,Dominican Republic,country,ame,1872,259652,887,40,445.15
dza,Algeria,country,afr,1872,3872845,1292,43.6,460.21
ecu,Ecuador,country,ame,1872,1052488,740,40,405.96
egy,Egypt,country,afr,1872,7200283,1008,43.6,404.69
eri,Eritrea,country,afr,1872,408565,609,40,441.12
esp,Spain,country,eur,1872,16354042,2242,33.38,327.25
est,Estonia,country,eur,1872,539031,1344,47.21,337.99
eth,Ethiopia,country,afr,1872,6123516,534,47.52,447.88
fin,Finland,country,eur,1872,1879770,1906,49.11,281.07
fji,Fiji,country,asi,1872,129842,939,40,498.88
fra,France,country,eur,1872,38355896,3631,57,254.87
gab,Gabon,country,afr,1872,245612,394,45.85,435.79
gbr,United Kingdom,country,eur,1872,28277127,6274,47.81,243.59
geo,Georgia,country,eur,1872,1727604,697,29.75,341.29
gha,Ghana,country,afr,1872,1628822,739,54.27,471.38
gin,Guinea,country,afr,1872,1557038,502,32.74,441.12
gmb,Gambia,country,afr,1872,152171,849,40,460.21
gnb,Guinea-Bissau,country,afr,1872,311613,813,49.85,417.44
gnq,Equatorial Guinea,country,afr,1872,95678,391,40,446.51
grc,Greece,country,eur,1872,3725235,2022,48.31,360.97
gtm,Guatemala,country,ame,1872,1098874,1312,35.3,503.36
guy,Guyana,country,ame,1872,236866,1728,38.23,429.16
hnd,Honduras,country,ame,1872,411948,1314,40,393.46
hti,Haiti,country,ame,1872,1180058,1078,40,485.64
hun,Hungary,country,eur,1872,5971925,1906,44.6,378.52
idn,Indonesia,country,asi,1872,27654173,1047,39,443.79
ind,India,country,asi,1872,215542873,1063,39.06,509.39
irl,Ireland,country,eur,1872,3828475,3019,37.99,143.79
irn,Iran,country,asi,1872,8488278,1092,48.27,506.38
irq,Iraq,country,asi,1872,1630179,1212,49.26,427.86
isr,Israel,country,asi,1872,258045,899,44.87,447.3
ita,Italy,country,eur,1872,28189485,2587,50.57,445.02
jam,Jamaica,country,ame,1872,513383,909,39.1,347.25
jor,Jordan,country,asi,1872,267194,1220,40,421.34
jpn,Japan,country,asi,1872,35013101,1223,46.1,359.8
kaz,Kazakhstan,country,asi,1872,3285777,1633,43.32,534.07
ken,Kenya,country,afr,1872,2598315,1069,45.01,507.88
kgz,Kyrgyz Republic,country,asi,1872,853917,804,45.12,377.51
khm,Cambodia,country,asi,1872,2398753,979,40,379.99
kor,South Korea,country,asi,1872,9756992,535,32.13,503.36
kwt,Kuwait,country,asi,1872,82401,1467,40,500.35
lao,Lao,country,asi,1872,783492,981,38.41,418.74
lbn,Lebanon,country,asi,1872,471644,1579,44.01,447.88
lbr,Liberia,country,afr,1872,483902,919,40,429.16
lby,Libya,country,afr,1872,716430,1991,40,404.69
lka,Sri Lanka,country,asi,1872,2829215,1295,47.95,409.79
lso,Lesotho,country,afr,1872,408584,409,40,407.24
