geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1914,5502589,833,41.5,472.57
ago,Angola,country,afr,1914,3237671,1045,43.4,472.57
alb,Albania,country,eur,1914,932484,1406,27.4,365.08
are,United Arab Emirates,country,asi,1914,51991,2298,44,422.74
arg,Argentina,country,ame,1914,7878422,7004,46,195.97
arm,Armenia,country,eur,1914,970622,972,37.5,275.48
aus,Australia,country,asi,1914,4915479,8353,41.3,98.79
aut,Austria,country,eur,1914,6805065,5786,37.1,279.42
aze,Azerbaijan,country,eur,1914,2072581,1700,43.4,272.95
bdi,Burundi,country,afr,1914,1745736,465,44.6,412.51
bel,Belgium,country,eur,1914,7709493,5700,50.6,205.35
ben,Benin,country,afr,1914,1593108,944,42.3,419.47
bfa,Burkina Faso,country,afr,1914,3295382,535,38.4,442.63
bgd,Bangladesh,country,asi,1914,31620186,1179,38.6,533.79
bgr,Bulgaria,country,eur,1914,4774066,2448,30.6,272.51
bhr,Bahrain,country,asi,1914,82613,2723,39.1,427.92
bih,Bosnia and Herzegovina,country,eur,1914,1932947,1187,45.5,368.57
blr,Belarus,country,eur,1914,5592697,1379,44.7,269.56
bol,Bolivia,country,ame,1914,2090186,2085,36.9,393.77
bra,Brazil,country,ame,1914,24383582,1531,29.7,406.17
btn,Bhutan,country,asi,1914,146895,759,47.6,421.36
bwa,Botswana,country,afr,1914,134939,629,36.5,386.48
caf,Central African Republic,country,afr,1914,756369,678,47.6,431.81
can,Canada,country,ame,1914,8021500,6717,40.9,261.44
che,Switzerland,country,eur,1914,3873341,10559,37.9,118.38
chl,Chile,country,ame,1914,3503380,3729,73.9,414.12
chn,China,country,asi,1914,434683553,946,40.3,406.17
civ,Cote d'Ivoire,country,afr,1914,2044930,1293,42.4,416.31
cmr,Cameroon,country,afr,1914,2461741,993,42.8,447.87
cod,"Congo, Dem. Rep.",country,afr,1914,9561443,788,42.6,411.24
cog,"Congo, Rep.",country,afr,1914,619438,809,39.5,397.49
col,Colombia,country,ame,1914,5479454,1516,57.9,406.17
com,Comoros,country,afr,1914,117154,781,43.1,404.93
cpv,Cape Verde,country,afr,1914,128543,792,47.9,384.05
cri,Costa Rica,country,ame,1914,381284,2222,45.7,368.57
cub,Cuba,country,ame,1914,2563714,3453,39.6,356.94
cyp,Cyprus,country,eur,1914,285558,2593,41.7,241.65
cze,Czech Republic,country,eur,1914,7789384,4753,39,247.31
deu,Germany,country,eur,1914,67112191,4793,44.2,266.83
dji,Djibouti,country,afr,1914,46788,1107,44,433.14
dnk,Denmark,country,eur,1914,3018308,7649,46.6,117.71
dom,Dominican Republic,country,ame,1914,786599,1125,43.8,428.89
dza,Algeria,country,afr,1914,5620940,2132,37.3,447.79
ecu,Ecuador,country,ame,1914,1775773,1066,44.5,395.01
egy,Egypt,country,afr,1914,11958329,1363,42.6,393.77
eri,Eritrea,country,afr,1914,708766,679,48.2,429.22
esp,Spain,country,eur,1914,20457452,3115,35.3,267.37
est,Estonia,country,eur,1914,790730,2291,37.8,228.69
eth,Ethiopia,country,afr,1914,10902642,542,48.4,435.79
fin,Finland,country,eur,1914,3055046,3353,39.7,166.76
fji,Fiji,country,asi,1914,144956,1106,44.2,491.77
fra,France,country,eur,1914,41231123,4506,56.2,152.54
gab,Gabon,country,afr,1914,350999,420,46.8,424.03
gbr,United Kingdom,country,eur,1914,43017768,8930,42,155.38
geo,Georgia,country,eur,1914,2530480,1111,37,280.38
gha,Ghana,country,afr,1914,2094621,1183,41.1,445.29
gin,Guinea,country,afr,1914,2248333,547,42.2,404.79
gmb,Gambia,country,afr,1914,207776,886,46.7,447.79
gnb,Guinea-Bissau,country,afr,1914,419325,841,50.8,406.17
gnq,Equatorial Guinea,country,afr,1914,110286,426,51.3,434.47
grc,Greece,country,eur,1914,5379049,3604,38.9,207.44
gtm,Guatemala,country,ame,1914,1619036,1846,39.3,489.78
guy,Guyana,country,ame,1914,313784,2312,42.4,289.91
hnd,Honduras,country,ame,1914,677013,2246,42.9,382.84
hti,Haiti,country,ame,1914,1943279,1653,43.5,470.94
hun,Hungary,country,eur,1914,7841410,3571,33.8,320.37
idn,Indonesia,country,asi,1914,44616476,1396,43.8,431.37
ind,India,country,asi,1914,258607040,1383,31.1,344.76
irl,Ireland,country,eur,1914,3048061,4559,41.9,125.86
irn,Iran,country,asi,1914,10922366,1497,38.4,492.71
irq,Iraq,country,asi,1914,2657888,1702,45.8,416.28
isr,Israel,country,asi,1914,435866,1077,44.9,294.06
ita,Italy,country,eur,1914,37562099,5135,49.6,209.48
jam,Jamaica,country,ame,1914,838725,1076,39.3,271.25
jor,Jordan,country,asi,1914,337940,1720,43,409.75
jpn,Japan,country,asi,1914,52120194,2001,52.2,297.42
kaz,Kazakhstan,country,asi,1914,4807263,2784,34.3,403.69
ken,Kenya,country,afr,1914,2644736,1314,51.7,495.19
kgz,Kyrgyz Republic,country,asi,1914,1250492,1173,42.1,332.4
khm,Cambodia,country,asi,1914,3142131,1041,45.9,369.74
kor,South Korea,country,asi,1914,10768671,610,32.1,501.63
kwt,Kuwait,country,asi,1914,102137,2586,41.5,486.85
lao,Lao,country,asi,1914,1385656,1085,39.3,407.44
lbn,Lebanon,country,asi,1914,616434,2334,44.5,435.79
lbr,Liberia,country,afr,1914,689996,1028,45.9,417.58
lby,Libya,country,afr,1914,927217,3332,40.5,393.77
lka,Sri Lanka,country,asi,1914,4884182,1982,45.2,425.14
lso,Lesotho,country,afr,1914,558824,419,51.5,395.22
ltu,Lithuania,country,eur,1914,1849992,3102,40.4,247.31
lux,Luxembourg,country,eur,1914,234366,4546,38.1,215.14
lva,Latvia,country,eur,1914,1403078,1834,40.4,210.72
mar,Morocco,country,afr,1914,5192916,873,36.8,392.55
mda,Moldova,country,eur,1914,1679681,1348,30.6,273.77
mdg,Madagascar,country,afr,1914,3180428,918,41.9,425.33
