geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1842,3661294,651,30.51,474.24
ago,Angola,country,afr,1842,1839562,743,42.66,485.68
alb,Albania,country,eur,1842,482893,704,41.24,375.2
are,United Arab Emirates,country,asi,1842,40153,1167,40,434.46
arg,Argentina,country,ame,1842,916943,2065,37.26,402.19
arm,Armenia,country,eur,1842,505985,561,29.12,351.36
aus,Australia,country,asi,1842,466619,1766,41.31,390.99
aut,Austria,country,eur,1842,3770810,2666,40.68,398.04
aze,Azerbaijan,country,eur,1842,1078153,879,40,352.37
bdi,Burundi,country,afr,1842,1066958,435,43.69,423.95
bel,Belgium,country,eur,1842,4156524,2948,55.35,293.2
ben,Benin,country,afr,1842,789877,665,46.34,430.46
bfa,Burkina Faso,country,afr,1842,1956105,493,37.5,454.69
bgd,Bangladesh,country,asi,1842,21961848,877,41.83,507.88
bgr,Bulgaria,country,eur,1842,2412284,1217,47.83,349.37
bhr,Bahrain,country,asi,1842,64474,1480,40,439.79
bih,Bosnia and Herzegovina,country,eur,1842,1034378,750,40,378.8
blr,Belarus,country,eur,1842,2885149,698,55.03,365.67
bol,Bolivia,country,ame,1842,1295549,1054,40,404.69
bra,Brazil,country,ame,1842,6404954,1165,39.61,417.44
btn,Bhutan,country,asi,1842,100097,659,40,447.42
bwa,Botswana,country,afr,1842,121000,443,35.61,397.2
caf,Central African Republic,country,afr,1842,532743,473,45.25,443.79
can,Canada,country,ame,1842,1879906,1975,31.64,318.04
che,Switzerland,country,eur,1842,2257619,3415,47.46,344.77
chl,Chile,country,ame,1842,1227934,1132,59.21,417.44
chn,China,country,asi,1842,410966222,1033,36.01,417.44
civ,Cote d'Ivoire,country,afr,1842,1264869,961,38.1,427.86
cmr,Cameroon,country,afr,1842,1985867,698,48.89,460.21
cod,"Congo, Dem. Rep.",country,afr,1842,5975971,576,42.12,422.65
cog,"Congo, Rep.",country,afr,1842,369253,647,48.24,408.51
col,Colombia,country,ame,1842,1796471,1022,58.94,417.44
com,Comoros,country,afr,1842,67043,726,36.31,416.16
cpv,Cape Verde,country,afr,1842,67922,583,40,394.71
cri,Costa Rica,country,ame,1842,88880,994,40,441.12
cub,Cuba,country,ame,1842,1017722,1406,40,365.67
cyp,Cyprus,country,eur,1842,185224,1110,40,339.12
cze,Czech Republic,country,eur,1842,5980228,2298,44.93,379.99
deu,Germany,country,eur,1842,31588381,2118,43.09,516.43
dji,Djibouti,country,afr,1842,27082,859,40,445.15
dnk,Denmark,country,eur,1842,1392286,2384,52.19,254.2
dom,Dominican Republic,country,ame,1842,128776,754,40,445.15
dza,Algeria,country,afr,1842,3124870,933,61.66,460.21
ecu,Ecuador,country,ame,1842,718933,611,40,405.96
egy,Egypt,country,afr,1842,5280880,878,61.66,404.69
eri,Eritrea,country,afr,1842,275008,564,40,441.12
esp,Spain,country,eur,1842,14131857,1605,33.32,450.6
est,Estonia,country,eur,1842,409479,1107,48.88,362.15
eth,Ethiopia,country,afr,1842,4036014,528,47.52,447.88
fin,Finland,country,eur,1842,1493714,1449,50.58,336.86
fji,Fiji,country,asi,1842,138381,848,40,498.88
fra,France,country,eur,1842,35156810,2074,55.58,270.09
gab,Gabon,country,afr,1842,190412,393,45.85,435.79
gbr,United Kingdom,country,eur,1842,21094173,3934,47.7,261.57
geo,Georgia,country,eur,1842,1313562,604,29.75,363.41
gha,Ghana,country,afr,1842,1811328,720,47.06,471.38
gin,Guinea,country,afr,1842,1196152,472,32.74,445.15
gmb,Gambia,country,afr,1842,121741,834,40,460.21
gnb,Guinea-Bissau,country,afr,1842,252766,793,49.85,417.44
gnq,Equatorial Guinea,country,afr,1842,86481,376,40,446.51
grc,Greece,country,eur,1842,2833095,1700,49.93,360.97
gtm,Guatemala,country,ame,1842,774894,1028,35.3,503.36
guy,Guyana,country,ame,1842,193372,1412,38.23,429.16
hnd,Honduras,country,ame,1842,275258,896,40,393.46
hti,Haiti,country,ame,1842,876503,795,40,485.95
hun,Hungary,country,eur,1842,4872658,1487,36.92,368.01
idn,Indonesia,country,asi,1842,20397058,1030,44.56,443.79
ind,India,country,asi,1842,190747880,1053,37.15,509.39
irl,Ireland,country,eur,1842,5654493,1985,33.62,348.22
irn,Iran,country,asi,1842,7322973,1022,61.66,506.38
irq,Iraq,country,asi,1842,1286675,1064,61.66,427.86
isr,Israel,country,asi,1842,210201,885,44.87,447.59
ita,Italy,country,eur,1842,23253238,2597,51.42,451.96
jam,Jamaica,country,ame,1842,400185,978,39.1,389.77
jor,Jordan,country,asi,1842,237409,1071,40,421.34
jpn,Japan,country,asi,1842,31742858,1113,47.74,363.32
kaz,Kazakhstan,country,asi,1842,2500080,1345,43.32,497.41
ken,Kenya,country,afr,1842,2574000,973,46.31,507.88
kgz,Kyrgyz Republic,country,asi,1842,649447,618,45.95,379.67
khm,Cambodia,country,asi,1842,2196734,936,40,379.99
kor,South Korea,country,asi,1842,9505567,552,32.13,503.36
kwt,Kuwait,country,asi,1842,81280,1284,40,500.35
lao,Lao,country,asi,1842,579945,914,38.41,418.74
lbn,Lebanon,country,asi,1842,389402,1278,61.66,447.88
lbr,Liberia,country,afr,1842,376041,848,40,429.16
lby,Libya,country,afr,1842,600679,1379,40,404.69
lka,Sri Lanka,country,asi,1842,1898856,920,47.95,409.79
lso,Lesotho,country,afr,1842,326371,402,40,407.24
ltu,Lithuania,country,eur,1842,954338,1499,48.88,458.81
lux,Luxembourg,country,eur,1842,146695,1890,40,357.45
lva,Latvia,country,eur,1842,723947,886,48.88,404.69
mar,Morocco,country,afr,1842,3124870,745,61.66,403.44
mda,Moldova,country,eur,1842,872787,702,47.83,367.01
mdg,Madagascar,country,afr,1842,1957043,639,41.01,437.13
mex,Mexico,country,ame,1842,7367353,1317,33.88,487.15
mkd,"Macedonia, FYR",country,eur,1842,476215,828,32.52,390.47
mli,Mali,country,afr,1842,1720696,609,47.16,494.48
mmr,Myanmar,country,asi,1842,3814608,845,30.49,433.13
