geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1882,4476050,746,41.7,479.96
ago,Angola,country,afr,1882,2512854,885,31.3,485.68
alb,Albania,country,eur,1882,685682,896,33.5,375.2
are,United Arab Emirates,country,asi,1882,43171,1542,43.5,434.46
arg,Argentina,country,ame,1882,2648654,3748,35,405.96
arm,Armenia,country,eur,1882,726852,654,43.5,333.45
aus,Australia,country,asi,1882,2400680,6752,39.3,214.72
aut,Austria,country,eur,1882,5033967,4062,36.6,415.74
aze,Azerbaijan,country,eur,1882,1550655,1096,44.3,324.66
bdi,Burundi,country,afr,1882,1408347,451,43.7,423.95
bel,Belgium,country,eur,1882,5674806,5832,50.5,233.55
ben,Benin,country,afr,1882,1166288,807,43.4,430.46
bfa,Burkina Faso,country,afr,1882,2613821,516,37.5,454.69
bgd,Bangladesh,country,asi,1882,26390977,907,43.7,529.34
bgr,Bulgaria,country,eur,1882,3079162,1673,40,329.04
bhr,Bahrain,country,asi,1882,68925,2201,42.1,439.79
bih,Bosnia and Herzegovina,country,eur,1882,1464447,931,44.2,378.8
blr,Belarus,country,eur,1882,4166812,881,50,365.67
bol,Bolivia,country,ame,1882,1644265,1540,36.9,404.69
bra,Brazil,country,ame,1882,12335204,1503,31.6,417.44
btn,Bhutan,country,asi,1882,123641,713,47.9,432.75
bwa,Botswana,country,afr,1882,121960,537,35.6,397.2
caf,Central African Republic,country,afr,1882,647022,574,48.7,443.79
can,Canada,country,ame,1882,4477957,3510,42.3,271.98
che,Switzerland,country,eur,1882,2852527,6019,41.2,240.4
chl,Chile,country,ame,1882,2344625,2838,68.1,417.44
chn,China,country,asi,1882,367513199,1003,29.4,417.44
civ,Cote d'Ivoire,country,afr,1882,1652547,1128,44.5,427.86
cmr,Cameroon,country,afr,1882,2237442,847,35.7,460.21
cod,"Congo, Dem. Rep.",country,afr,1882,7761365,680,42.1,422.65
cog,"Congo, Rep.",country,afr,1882,492343,725,43.1,408.51
col,Colombia,country,ame,1882,2986746,1133,49,417.44
com,Comoros,country,afr,1882,91452,756,46.4,416.16
cpv,Cape Verde,country,afr,1882,96840,691,48.3,394.71
cri,Costa Rica,country,ame,1882,181220,1554,44,441.12
cub,Cuba,country,ame,1882,1588795,2237,41.3,334.6
cyp,Cyprus,country,eur,1882,191666,1781,41.6,339.12
cze,Czech Republic,country,eur,1882,6925749,3101,47,379.99
deu,Germany,country,eur,1882,44497847,3140,42.2,370.54
dji,Djibouti,country,afr,1882,36707,975,45.7,445.15
dnk,Denmark,country,eur,1882,2123940,4026,48.9,221.73
dom,Dominican Republic,country,ame,1882,333423,936,45.7,445.15
dza,Algeria,country,afr,1882,4216584,1440,37.8,460.21
ecu,Ecuador,country,ame,1882,1178880,789,46.4,405.96
egy,Egypt,country,afr,1882,8091604,1016,38.9,404.69
eri,Eritrea,country,afr,1882,465443,625,48.4,441.12
esp,Spain,country,eur,1882,17079975,2579,32.3,312.26
est,Estonia,country,eur,1882,590288,1433,38.9,318.04
eth,Ethiopia,country,afr,1882,7018594,535,47.5,447.88
fin,Finland,country,eur,1882,2106713,2006,41.8,298.72
fji,Fiji,country,asi,1882,126005,971,46.3,498.88
fra,France,country,eur,1882,39306483,3910,52,248.36
gab,Gabon,country,afr,1882,267317,395,45.9,435.79
gbr,United Kingdom,country,eur,1882,31537202,6696,42,232.6
geo,Georgia,country,eur,1882,1891207,731,29.7,334.22
gha,Ghana,country,afr,1882,1697845,756,45.3,471.38
gin,Guinea,country,afr,1882,1698757,513,32.7,439.79
gmb,Gambia,country,afr,1882,163842,854,46.8,460.21
gnb,Guinea-Bissau,country,afr,1882,334377,820,49.8,417.44
