geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1954,8150037,1122,34.01,407.2
ago,Angola,country,afr,1954,4714970,3225,48.17,382.83
alb,Albania,country,eur,1954,1382881,2108,23.87,151.71
are,United Arab Emirates,country,asi,1954,76708,1255,40,243.47
arg,Argentina,country,ame,1954,18579041,7305,41.52,81.15
arm,Armenia,country,eur,1954,1511188,2013,37.73,99.28
aus,Australia,country,asi,1954,9014508,12694,36.77,28.7
aut,Austria,country,eur,1954,6939230,8458,41.69,54.9
aze,Azerbaijan,country,eur,1954,3228233,3987,40,130.7
bdi,Burundi,country,afr,1954,2487929,567,45.23,277.41
bel,Belgium,country,eur,1954,8820161,11390,41.45,48.3
ben,Benin,country,afr,1954,2287225,1159,41.09,335.9
bfa,Burkina Faso,country,afr,1954,4463165,576,42.11,376.5
bgd,Bangladesh,country,asi,1954,41170306,1046,37.31,313.1
bgr,Bulgaria,country,eur,1954,7479367,3385,23.75,125.6
bhr,Bahrain,country,asi,1954,128333,18839,40,305.91
bih,Bosnia and Herzegovina,country,eur,1954,2875641,1360,40,171.36
blr,Belarus,country,eur,1954,7755576,3070,31.6,77.48
bol,Bolivia,country,ame,1954,3305835,3019,39.08,299.62
bra,Brazil,country,ame,1954,60838782,3366,51.78,203.84
btn,Bhutan,country,asi,1954,195449,889,40,385.1
bwa,Botswana,country,afr,1954,459206,893,43.37,201.8
caf,Central African Republic,country,afr,1954,1383078,1325,48.01,338.27
can,Canada,country,ame,1954,15300472,12687,35.59,39.9
che,Switzerland,country,eur,1954,4912885,22745,40.22,33.1
chl,Chile,country,ame,1954,6709188,5519,49.8,204.72
chn,China,country,asi,1954,589955812,694,45.68,296.02
civ,Cote d'Ivoire,country,afr,1954,2901307,2209,40.87,353.99
cmr,Cameroon,country,afr,1954,4787832,1592,43.58,349.6
cod,"Congo, Dem. Rep.",country,afr,1954,13222519,2041,44.24,280.84
cog,"Congo, Rep.",country,afr,1954,878834,1991,37.86,233.38
col,Colombia,country,ame,1954,13824721,3404,53.49,175.96
com,Comoros,country,afr,1954,170019,892,41.26,301.5
cpv,Cape Verde,country,afr,1954,196632,779,40,211.11
cri,Costa Rica,country,ame,1954,1082879,3449,40,132.62
cub,Cuba,country,ame,1954,6424173,8492,36.91,41.39
cyp,Cyprus,country,eur,1954,521187,4397,40,61.66
cze,Czech Republic,country,eur,1954,9283156,8468,35.87,40.52
deu,Germany,country,eur,1954,71015688,9926,43.6,53.06
dji,Djibouti,country,afr,1954,67877,3411,40,268.3
dnk,Denmark,country,eur,1954,4410435,12732,34.72,30.5
dom,Dominican Republic,country,ame,1954,2688701,2321,43.91,153.8
dza,Algeria,country,afr,1954,9609507,4307,40.72,253.2
ecu,Ecuador,country,ame,1954,3852857,3975,40,214.5
egy,Egypt,country,afr,1954,23043035,1781,41.64,362.32
eri,Eritrea,country,afr,1954,1232905,823,40,324.94
esp,Spain,country,eur,1954,28866150,4987,32.3,78.1
est,Estonia,country,eur,1954,1148217,5392,33.5,66.5
eth,Ethiopia,country,afr,1954,19559974,607,45.93,336.85
fin,Finland,country,eur,1954,4189559,8470,39.74,37.3
fji,Fiji,country,asi,1954,324480,3016,40,101.3
fra,France,country,eur,1954,43118110,9006,55.55,43.1
gab,Gabon,country,afr,1954,480768,899,51.55,305.92
gbr,United Kingdom,country,eur,1954,50938227,12173,29.7,30.8
geo,Georgia,country,eur,1954,3774810,2571,33.43,113.56
gha,Ghana,country,afr,1954,5504255,1996,44.47,234.4
gin,Guinea,country,afr,1954,3271196,699,45.37,362.1
gmb,Gambia,country,afr,1954,292713,1084,40,393
gnb,Guinea-Bissau,country,afr,1954,567406,1096,38.64,281.45
gnq,Equatorial Guinea,country,afr,1954,235993,553,40,334.93
grc,Greece,country,eur,1954,7856029,4673,39.2,63.1
gtm,Guatemala,country,ame,1954,3518608,3041,47.13,251.62
guy,Guyana,country,ame,1954,468805,3902,41.86,128.8
hnd,Honduras,country,ame,1954,1665566,2369,40,249.74
hti,Haiti,country,ame,1954,3450856,2394,45.42,320.76
hun,Hungary,country,eur,1954,9768149,6914,28.62,72.2
idn,Indonesia,country,asi,1954,75539738,1665,48.39,263.7
ind,India,country,asi,1954,402065915,962,36.05,274.5
irl,Ireland,country,eur,1954,2912747,6905,46.79,44.9
irn,Iran,country,asi,1954,18822605,3635,50.48,310.28
irq,Iraq,country,asi,1954,6360435,5410,62.18,284.5
isr,Israel,country,asi,1954,1635786,4718,44.99,49.76
ita,Italy,country,eur,1954,48064766,7710,43.48,65.2
jam,Jamaica,country,ame,1954,1521312,3795,41.66,112.1
jor,Jordan,country,asi,1954,608017,3301,40,221.7
