geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1892,4770828,772,37.1,481.39
ago,Angola,country,afr,1892,2719886,925,30.2,485.68
alb,Albania,country,eur,1892,756734,1036,28.3,375.2
are,United Arab Emirates,country,asi,1892,45710,1782,43.4,434.46
arg,Argentina,country,ame,1892,3630387,5569,42,395.95
arm,Armenia,country,eur,1892,795504,655,33.2,329.12
aus,Australia,country,asi,1892,3245280,6650,37.1,160.37
aut,Austria,country,eur,1892,5513857,4925,36.8,420.61
aze,Azerbaijan,country,eur,1892,1697594,1113,45.4,318.09
bdi,Burundi,country,afr,1892,1506138,455,43.7,423.95
bel,Belgium,country,eur,1892,6238546,6415,49.1,261.84
ben,Benin,country,afr,1892,1285488,847,42.7,430.46
bfa,Burkina Faso,country,afr,1892,2809880,522,37.5,454.69
bgd,Bangladesh,country,asi,1892,27930902,947,39.3,555
bgr,Bulgaria,country,eur,1892,3557032,1917,34.4,324.61
bhr,Bahrain,country,asi,1892,72850,2466,41.6,439.79
bih,Bosnia and Herzegovina,country,eur,1892,1596960,1045,45.9,378.8
blr,Belarus,country,eur,1892,4567638,897,50,365.67
bol,Bolivia,country,ame,1892,1738092,1693,36.9,404.69
bra,Brazil,country,ame,1892,15054107,1375,24.9,417.44
btn,Bhutan,country,asi,1892,130482,727,48,429.16
bwa,Botswana,country,afr,1892,122260,564,35.6,397.2
caf,Central African Republic,country,afr,1892,679355,602,49,443.79
can,Canada,country,ame,1892,5008335,3951,41.2,275.65
che,Switzerland,country,eur,1892,3020912,8055,35.1,196.6
chl,Chile,country,ame,1892,2694976,3044,69,429.28
chn,China,country,asi,1892,380252064,916,25.9,417.44
civ,Cote d'Ivoire,country,afr,1892,1766192,1174,45.1,427.86
cmr,Cameroon,country,afr,1892,2305217,889,34,460.21
cod,"Congo, Dem. Rep.",country,afr,1892,8283569,709,42.1,422.65
cog,"Congo, Rep.",country,afr,1892,528931,746,41.8,408.51
col,Colombia,country,ame,1892,3555241,1163,44,417.44
com,Comoros,country,afr,1892,98802,764,47.3,416.16
cpv,Cape Verde,country,afr,1892,105788,721,48,394.71
cri,Costa Rica,country,ame,1892,240543,1738,43.6,425.25
cub,Cuba,country,ame,1892,1666047,2512,41.6,427.86
cyp,Cyprus,country,eur,1892,212434,2005,42.7,339.12
cze,Czech Republic,country,eur,1892,7184669,3539,41.8,379.99
deu,Germany,country,eur,1892,49387137,3798,40.7,373.78
dji,Djibouti,country,afr,1892,39596,1006,46,445.15
dnk,Denmark,country,eur,1892,2336181,4737,45.1,206.98
dom,Dominican Republic,country,ame,1892,429354,988,46.1,445.15
dza,Algeria,country,afr,1892,4606825,1604,33.5,460.21
ecu,Ecuador,country,ame,1892,1321053,841,47,405.96
egy,Egypt,country,afr,1892,9132027,1191,34,404.69
eri,Eritrea,country,afr,1892,530671,641,48.7,441.12
esp,Spain,country,eur,1892,17950885,2702,31.8,309.65
est,Estonia,country,eur,1892,646673,1469,32.7,299.8
eth,Ethiopia,country,afr,1892,8051896,537,47.5,447.88
fin,Finland,country,eur,1892,2417007,2137,36.1,293.76
fji,Fiji,country,asi,1892,121353,1005,46,498.88
fra,France,country,eur,1892,40104665,3755,48.7,250.17
gab,Gabon,country,afr,1892,291034,396,45.9,435.79
gbr,United Kingdom,country,eur,1892,34928202,7072,37.8,227.6
geo,Georgia,country,eur,1892,2071112,737,30.4,327.3
gha,Ghana,country,afr,1892,1802587,768,38.3,471.38
gin,Guinea,country,afr,1892,1854046,523,33.6,437.13
gmb,Gambia,country,afr,1892,176453,860,47,460.21
