geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1840,3625022,647,30.5,474.24
ago,Angola,country,afr,1840,1813100,736,43.2,485.68
alb,Albania,country,eur,1840,478227,701,41.2,375.2
are,United Arab Emirates,country,asi,1840,40153,1158,44.3,434.46
arg,Argentina,country,ame,1840,873747,2008,38.2,402.19
arm,Armenia,country,eur,1840,496835,556,29.1,352.28
aus,Australia,country,asi,1840,434095,2269,44.8,390.99
aut,Austria,country,eur,1840,3728381,2608,41.8,396.42
aze,Azerbaijan,country,eur,1840,1058574,870,37.9,353.81
bdi,Burundi,country,afr,1840,1050588,434,43.7,423.95
bel,Belgium,country,eur,1840,4087429,2866,56,295.89
ben,Benin,country,afr,1840,774654,659,46.5,430.46
bfa,Burkina Faso,country,afr,1840,1927874,492,37.5,454.69
bgd,Bangladesh,country,asi,1840,21776468,877,41.8,507.88
bgr,Bulgaria,country,eur,1840,2391853,1205,47.8,349.37
bhr,Bahrain,country,asi,1840,64474,1467,43.6,439.79
bih,Bosnia and Herzegovina,country,eur,1840,1016407,742,35,378.8
blr,Belarus,country,eur,1840,2832789,690,55.3,365.67
bol,Bolivia,country,ame,1840,1277104,1035,36.9,404.69
bra,Brazil,country,ame,1840,6206694,1160,39.1,417.44
btn,Bhutan,country,asi,1840,99137,657,47.3,448.17
bwa,Botswana,country,afr,1840,121000,439,35.6,397.2
caf,Central African Republic,country,afr,1840,527682,468,46.4,443.79
can,Canada,country,ame,1840,1745604,1922,32.9,320.22
che,Switzerland,country,eur,1840,2229381,3344,46.9,344.77
chl,Chile,country,ame,1840,1183151,1117,58.1,417.44
chn,China,country,asi,1840,411213424,986,39.4,417.44
civ,Cote d'Ivoire,country,afr,1840,1247818,953,40.2,427.86
cmr,Cameroon,country,afr,1840,1974115,692,49.5,460.21
cod,"Congo, Dem. Rep.",country,afr,1840,5897569,572,42.1,422.65
cog,"Congo, Rep.",country,afr,1840,363933,644,48.5,408.51
col,Colombia,country,ame,1840,1736274,1017,58.9,417.44
com,Comoros,country,afr,1840,65999,725,39.6,416.16
cpv,Cape Verde,country,afr,1840,66718,578,49.4,394.71
cri,Costa Rica,country,ame,1840,85915,972,47.1,441.12
cub,Cuba,country,ame,1840,975565,1374,38.8,362.15
cyp,Cyprus,country,eur,1840,185184,1084,35.1,339.12
cze,Czech Republic,country,eur,1840,5936625,2261,44,379.99
deu,Germany,country,eur,1840,31016143,2102,46.8,485.57
dji,Djibouti,country,afr,1840,26670,853,43.5,445.15
dnk,Denmark,country,eur,1840,1368238,2412,54.7,270.65
