geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1899,4989245,790,39.21,482.11
ago,Angola,country,afr,1899,2875253,954,34.33,484.97
alb,Albania,country,eur,1899,811949,1141,28.07,374.65
are,United Arab Emirates,country,asi,1899,47580,1972,40,433.83
arg,Argentina,country,ame,1899,4591641,7040,47.31,366.3
arm,Armenia,country,eur,1899,847598,908,34.6,326.12
aus,Australia,country,asi,1899,3688197,6398,39.97,179.05
aut,Austria,country,eur,1899,5918821,5699,36.87,356.05
aze,Azerbaijan,country,eur,1899,1809120,1557,40,313.56
bdi,Burundi,country,afr,1899,1578797,458,43.69,423.33
bel,Belgium,country,eur,1899,6688679,6825,49.52,240.18
ben,Benin,country,afr,1899,1376501,876,42.17,429.83
bfa,Burkina Faso,country,afr,1899,2956281,526,37.5,454.03
bgd,Bangladesh,country,asi,1899,29064975,962,39.09,564.07
bgr,Bulgaria,country,eur,1899,3938061,2028,33.22,319.75
bhr,Bahrain,country,asi,1899,75736,2669,40,439.15
bih,Bosnia and Herzegovina,country,eur,1899,1697185,1068,40,378.24
blr,Belarus,country,eur,1899,4872181,1257,50,365.13
bol,Bolivia,country,ame,1899,1813185,1809,40,404.1
bra,Brazil,country,ame,1899,17698544,1248,36.74,416.83
btn,Bhutan,country,asi,1899,135502,737,40,426.66
bwa,Botswana,country,afr,1899,122470,583,35.61,396.62
caf,Central African Republic,country,afr,1899,702993,623,45.25,443.14
can,Canada,country,ame,1899,5436278,4664,40.98,300.37
che,Switzerland,country,eur,1899,3262484,9643,36.04,180.74
chl,Chile,country,ame,1899,2945525,3421,55.18,522.12
chn,China,country,asi,1899,393190863,882,34.29,416.83
civ,Cote d'Ivoire,country,afr,1899,1850620,1207,38.1,427.23
cmr,Cameroon,country,afr,1899,2353940,919,37.27,459.53
cod,"Congo, Dem. Rep.",country,afr,1899,8671023,729,42.12,422.03
cog,"Congo, Rep.",country,afr,1899,556237,760,40.92,407.92
col,Colombia,country,ame,1899,4031680,1184,47.16,416.83
com,Comoros,country,afr,1899,104316,770,36.31,415.55
cpv,Cape Verde,country,afr,1899,112567,743,40,394.13
cri,Costa Rica,country,ame,1899,290303,1879,40,387.98
cub,Cuba,country,ame,1899,1735635,2724,40,621.05
cyp,Cyprus,country,eur,1899,232135,2177,40,310
cze,Czech Republic,country,eur,1899,7371951,3904,40.51,328.56
deu,Germany,country,eur,1899,54451120,4473,40.95,351.19
dji,Djibouti,country,afr,1899,41759,1029,40,444.5
dnk,Denmark,country,eur,1899,2526407,5439,40.42,192.95
dom,Dominican Republic,country,ame,1899,515449,1027,40,444.5
dza,Algeria,country,afr,1899,4902418,1731,34.67,459.53
ecu,Ecuador,country,ame,1899,1436059,879,40,405.37
egy,Egypt,country,afr,1899,9943621,1281,37.02,404.1
eri,Eritrea,country,afr,1899,582004,653,40,440.48
esp,Spain,country,eur,1899,18555305,2684,33.06,328.91
est,Estonia,country,eur,1899,689493,2068,34.35,288.91
eth,Ethiopia,country,afr,1899,8869752,539,47.52,447.22
fin,Finland,country,eur,1899,2610557,2686,37.01,240.99
fji,Fiji,country,asi,1899,121273,1029,40,498.15
fra,France,country,eur,1899,40551288,4261,51.06,234.25
gab,Gabon,country,afr,1899,308942,396,45.85,435.16
gbr,United Kingdom,country,eur,1899,37607117,8113,39.39,232.28
geo,Georgia,country,eur,1899,2207697,1026,32.76,322.53
gha,Ghana,country,afr,1899,1879932,742,39.13,466.33
gin,Guinea,country,afr,1899,1971583,531,36.59,434.31
gmb,Gambia,country,afr,1899,185885,863,40,459.53
gnb,Guinea-Bissau,country,afr,1899,377125,831,49.85,416.83
gnq,Equatorial Guinea,country,afr,1899,104827,405,40,445.86
grc,Greece,country,eur,1899,4841675,2986,35.68,324.14
gtm,Guatemala,country,ame,1899,1388239,1634,36.67,502.63
guy,Guyana,country,ame,1899,283779,2073,40.12,368.83
hnd,Honduras,country,ame,1899,508416,1854,40,392.88
hti,Haiti,country,ame,1899,1564369,1419,40,485.35
hun,Hungary,country,eur,1899,7064627,2825,37.68,339.88
idn,Indonesia,country,asi,1899,37656670,1175,40.44,443.14
ind,India,country,asi,1899,242028618,1156,31.59,536.47
irl,Ireland,country,eur,1899,3176458,3977,34.92,164.08
irn,Iran,country,asi,1899,9934116,1313,38,505.64
irq,Iraq,country,asi,1899,2212473,1498,40.57,427.23
isr,Israel,country,asi,1899,354365,1045,44.87,447.04
ita,Italy,country,eur,1899,33509678,3448,47.42,272.93
jam,Jamaica,country,ame,1899,710663,989,38.79,276.23
jor,Jordan,country,asi,1899,310224,1508,40,420.73
jpn,Japan,country,asi,1899,43547844,1786,49.58,338.62
kaz,Kazakhstan,country,asi,1899,4195781,2514,38.64,466.5
ken,Kenya,country,afr,1899,2628157,1163,40.31,507.14
kgz,Kyrgyz Republic,country,asi,1899,1091066,1019,39.79,375.57
khm,Cambodia,country,asi,1899,2840717,1018,40,379.44
kor,South Korea,country,asi,1899,9914753,521,32.13,502.63
kwt,Kuwait,country,asi,1899,93982,2169,40,499.62
lao,Lao,country,asi,1899,1133583,1047,38.41,418.13
lbn,Lebanon,country,asi,1899,555117,2067,40.06,447.22
lbr,Liberia,country,afr,1899,607813,988,40,428.53
lby,Libya,country,afr,1899,845820,2772,40,404.1
lka,Sri Lanka,country,asi,1899,3906693,2045,47.95,409.19
lso,Lesotho,country,afr,1899,499646,416,40,406.64
ltu,Lithuania,country,eur,1899,1611702,2801,37.57,307.87
lux,Luxembourg,country,eur,1899,212575,3707,40,249.9
lva,Latvia,country,eur,1899,1222429,1656,37.57,260.64
mar,Morocco,country,afr,1899,4634808,823,36.05,402.85
mda,Moldova,country,eur,1899,1465740,1236,33.22,330.13
mdg,Madagascar,country,afr,1899,2874891,841,41.01,436.49
mex,Mexico,country,ame,1899,13484656,2179,47.24,514.67
mkd,"Macedonia, FYR",country,eur,1899,792903,1436,33.65,382.04
mli,Mali,country,afr,1899,2933336,621,47.16,493.76
mmr,Myanmar,country,asi,1899,9932376,1158,33.09,432.49
mne,Montenegro,country,eur,1899,252498,2200,40,374.65
mng,Mongolia,country,asi,1899,703271,678,40,419.43
moz,Mozambique,country,afr,1899,4081563,414,39.78,439.15
mrt,Mauritania,country,afr,1899,531145,775,40,416.83
mus,Mauritius,country,afr,1899,370908,1380,40,286.02
mwi,Malawi,country,afr,1899,771667,355,39.66,439.15
mys,Malaysia,country,asi,1899,2139911,1272,43.97,435.16
nam,Namibia,country,afr,1899,231934,1761,40.75,411.73
ner,Niger,country,afr,1899,1927506,655,43.35,432.49
nga,Nigeria,country,afr,1899,17036578,1264,38.78,437.82
nic,Nicaragua,country,ame,1899,563873,2258,40,508.65
nld,Netherlands,country,eur,1899,5079796,6224,44.46,215.05
nor,Norway,country,eur,1899,2192027,3633,38.34,154.59
npl,Nepal,country,asi,1899,5399697,816,40.99,406.64
nzl,New Zealand,country,asi,1899,797622,6751,38.15,141.98
omn,Oman,country,asi,1899,415792,1427,40,413.01
pak,Pakistan,country,asi,1899,18722395,1121,40.99,501.12
pan,Panama,country,ame,1899,261900,2069,40,405.37
per,Peru,country,ame,1899,3637966,1746,40.56,371.07
phl,Philippines,country,asi,1899,6380088,1117,38.75,431.16
png,Papua New Guinea,country,asi,1899,1238355,716,38.61,423.33
pol,Poland,country,eur,1899,24512395,2537,29.09,320.84
prk,North Korea,country,asi,1899,5107343,523,40,499.62
prt,Portugal,country,eur,1899,5384429,2313,42.37,372.26
pry,Paraguay,country,ame,1899,451022,2250,40,373.46
pse,West Bank and Gaza,country,asi,1899,284882,1331,40,434.26
qat,Qatar,country,asi,1899,16207,2169,40,432.49
rou,Romania,country,eur,1899,10906646,2442,33.22,321.99
rus,Russia,country,eur,1899,64244398,3154,50,389.96
rwa,Rwanda,country,afr,1899,1565645,489,43.8,419.43
sau,Saudi Arabia,country,asi,1899,2548988,980,40,415.55
sdn,Sudan,country,afr,1899,4885693,761,33.78,424.63
sds,South Sudan,country,afr,1899,1902406,745,33.78,489.36
sen,Senegal,country,afr,1899,1742290,730,41.87,511.66
sgp,Singapore,country,asi,1899,209210,2552,41,391.64
slb,Solomon Islands,country,asi,1899,71832,481,40,504.13
sle,Sierra Leone,country,afr,1899,1370910,1078,40,513.16
slv,El Salvador,country,ame,1899,761074,1896,40,460.93
som,Somalia,country,afr,1899,1637191,763,38.38,451.3
srb,Serbia,country,eur,1899,4294014,2826,33,246.11
sur,Suriname,country,ame,1899,145440,2794,40,405.37
svk,Slovak Republic,country,eur,1899,2845144,2908,42.63,348.86
svn,Slovenia,country,eur,1899,941231,2931,39.82,360.45
swe,Sweden,country,eur,1899,5074077,3475,58.37,171.69
swz,Swaziland,country,afr,1899,87449,719,40,413.01
syr,Syria,country,asi,1899,1845015,1508,39.08,428.53
tcd,Chad,country,afr,1899,1470570,614,46.12,431.16
tgo,Togo,country,afr,1899,889469,1002,37.83,425.93
tha,Thailand,country,asi,1899,7399107,1336,37.72,437.82
tjk,Tajikistan,country,asi,1899,956369,1132,41.26,306.4
tkm,Turkmenistan,country,asi,1899,757652,2080,33.86,472.82
tls,Timor-Leste,country,asi,1899,327090,633,40,459.65
tto,Trinidad and Tobago,country,ame,1899,264498,1893,40,335.24
tun,Tunisia,country,afr,1899,1633431,1048,36.05,459.53
tur,Turkey,country,eur,1899,13868902,1970,37.2,379.44
tza,Tanzania,country,afr,1899,3961272,697,37.98,414.28
uga,Uganda,country,afr,1899,2725864,681,41.05,510.15
ukr,Ukraine,country,eur,1899,23256624,1683,41.02,360.45
ury,Uruguay,country,ame,1899,884246,5930,52.08,405.37
usa,United States,country,ame,1899,75969533,6752,48.03,234.69
uzb,Uzbekistan,country,asi,1899,4234951,837,37.83,379.35
ven,Venezuela,country,ame,1899,2658177,1296,40,414.28
vnm,Vietnam,country,asi,1899,14422582,1071,40.41,416.83
yem,Yemen,country,asi,1899,3172177,1160,41.41,539.65
zaf,South Africa,country,afr,1899,4625311,3936,39.78,397.87
zmb,Zambia,country,afr,1899,742357,843,39.93,409.19
zwe,Zimbabwe,country,afr,1899,1898217,979,36.5,395.38
