geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1955,8270024,1125,34.1,398.07
ago,Angola,country,afr,1955,4808114,3437,49.5,375.72
alb,Albania,country,eur,1955,1419969,2222,24,148.52
are,United Arab Emirates,country,asi,1955,79566,1262,45.1,236.51
arg,Argentina,country,ame,1955,18929350,7631,46.3,84.17
arm,Armenia,country,eur,1955,1563508,2141,44.5,95.57
aus,Australia,country,asi,1955,9212824,13082,29.7,28
aut,Austria,country,eur,1955,6949482,9373,42.7,53.3
aze,Azerbaijan,country,eur,1955,3327733,4254,38.9,127.13
bdi,Burundi,country,afr,1955,2531800,576,41.2,270.75
bel,Belgium,country,eur,1955,8870792,11728,48.6,45.5
ben,Benin,country,afr,1955,2303585,1136,41.3,332.7
bfa,Burkina Faso,country,afr,1955,4517155,590,40.8,372.3
bgd,Bangladesh,country,asi,1955,42122171,972,37.3,304.1
bgr,Bulgaria,country,eur,1955,7541295,3590,23.6,126.94
bhr,Bahrain,country,asi,1955,133653,19556,35,305.9
bih,Bosnia and Herzegovina,country,eur,1955,2931849,1412,42.7,168.36
blr,Belarus,country,eur,1955,7803537,3271,31,74.42
bol,Bolivia,country,ame,1955,3365363,3113,41.1,297.5
bra,Brazil,country,ame,1955,62655984,3543,38.4,198.1
btn,Bhutan,country,asi,1955,200089,899,47,379
bwa,Botswana,country,afr,1955,469671,907,43.5,196.1
caf,Central African Republic,country,afr,1955,1399493,1352,49.4,328.31
can,Canada,country,ame,1955,15733858,13513,35.2,38.3
che,Switzerland,country,eur,1955,4970810,23981,37.4,31.7
chl,Chile,country,ame,1955,6862211,5613,52.3,197.04
chn,China,country,asi,1955,598574241,706,43.2,290.96
civ,Cote d'Ivoire,country,afr,1955,2979491,2245,41.6,350.6
cmr,Cameroon,country,afr,1955,4873726,1632,42.3,335.6
cod,"Congo, Dem. Rep.",country,afr,1955,13517519,2128,44.2,278.31
cog,"Congo, Rep.",country,afr,1955,898832,2028,38.4,222.21
col,Colombia,country,ame,1955,14225197,3418,53.4,165.62
com,Comoros,country,afr,1955,173149,901,42.5,305.48
cpv,Cape Verde,country,afr,1955,197422,778,47.8,208.99
cri,Costa Rica,country,ame,1955,1119619,3709,49.5,127.65
cub,Cuba,country,ame,1955,6539470,8757,36.5,45.49
cyp,Cyprus,country,eur,1955,529971,4577,38.6,56.71
cze,Czech Republic,country,eur,1955,9353086,9096,26.2,37.16
deu,Germany,country,eur,1955,71313740,10998,39.5,51.21
dji,Djibouti,country,afr,1955,69594,3432,40.8,263.79
dnk,Denmark,country,eur,1955,4439594,12767,36.6,29.3
dom,Dominican Republic,country,ame,1955,2780660,2390,53,153.3
dza,Algeria,country,afr,1955,9829717,4359,40.2,251.6
ecu,Ecuador,country,ame,1955,3957482,3997,39.8,207.8
egy,Egypt,country,afr,1955,23656216,1741,38.1,360.5
eri,Eritrea,country,afr,1955,1258926,851,47.5,320.91
esp,Spain,country,eur,1955,29100396,5158,37.5,74.9
est,Estonia,country,eur,1955,1159238,5752,32.7,61.47
eth,Ethiopia,country,afr,1955,19947265,629,44.5,329.36
fin,Finland,country,eur,1955,4235423,8802,32.6,35.7
fji,Fiji,country,asi,1955,334976,3093,42.9,94.8
fra,France,country,eur,1955,43528065,9453,49,40.2
gab,Gabon,country,afr,1955,482558,971,60.5,299.95
gbr,United Kingdom,country,eur,1955,51113711,12531,29.2,29.6
geo,Georgia,country,eur,1955,3839464,2743,40.4,110.26
gha,Ghana,country,afr,1955,5680406,1822,41.1,229.5
gin,Guinea,country,afr,1955,3316142,713,42.9,361.2
gmb,Gambia,country,afr,1955,304033,1092,46,390.95
gnb,Guinea-Bissau,country,afr,1955,575377,1027,40.4,281.35
gnq,Equatorial Guinea,country,afr,1955,237676,562,50.5,329.64
grc,Greece,country,eur,1955,7935409,4978,36.9,59.8
gtm,Guatemala,country,ame,1955,3614477,3024,50.1,245.01
guy,Guyana,country,ame,1955,485041,3805,41.8,121.8
hnd,Honduras,country,ame,1955,1717045,2353,46.9,244.92
hti,Haiti,country,ame,1955,3514072,2256,46.4,316.3
hun,Hungary,country,eur,1955,9828971,7483,25.7,72.5
idn,Indonesia,country,asi,1955,77327799,1701,47,256.1
ind,India,country,asi,1955,409280196,963,32.7,269.5
irl,Ireland,country,eur,1955,2899055,7147,47.8,43
irn,Iran,country,asi,1955,19293998,3554,51.5,311
irq,Iraq,country,asi,1955,6502655,5045,62.6,267
isr,Israel,country,asi,1955,1718955,5167,45,46.95
ita,Italy,country,eur,1955,48350847,8117,42.6,61.7
jam,Jamaica,country,ame,1955,1542523,4132,41.6,106.8
jor,Jordan,country,asi,1955,645724,3005,40.4,209.7
jpn,Japan,country,asi,1955,88389994,3464,33.9,58.1
kaz,Kazakhstan,country,asi,1955,7992002,6994,37.7,146.42
ken,Kenya,country,afr,1955,6979939,1892,69,256.1
kgz,Kyrgyz Republic,country,asi,1955,1902499,2524,36.7,164.15
khm,Cambodia,country,asi,1955,5045284,1187,44.7,274.27
kor,South Korea,country,asi,1955,21168611,1139,30.3,179
kwt,Kuwait,country,asi,1955,194795,11679,39.3,176.44
lao,Lao,country,asi,1955,1890363,1192,37,266.44
lbn,Lebanon,country,asi,1955,1532111,9980,55,96.42
lbr,Liberia,country,afr,1955,1010064,1288,44.5,311.4
