geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1805,3280000,603,30.51,468.58
ago,Angola,country,afr,1805,1567028,631,48.93,485.68
alb,Albania,country,eur,1805,416929,668,41.24,375.2
are,United Arab Emirates,country,asi,1805,40153,1016,40,434.46
arg,Argentina,country,ame,1805,534000,1508,47.1,402.19
arm,Armenia,country,eur,1805,413326,514,29.12,368.78
aus,Australia,country,asi,1805,346681,824,41.31,390.99
aut,Austria,country,eur,1805,3245682,1885,53.35,320.85
aze,Azerbaijan,country,eur,1805,879960,776,40,380.09
bdi,Burundi,country,afr,1805,899097,420,43.69,423.95
bel,Belgium,country,eur,1805,3209623,2414,62.44,322.4
ben,Benin,country,afr,1805,636559,597,47.95,430.46
bfa,Burkina Faso,country,afr,1805,1665421,480,37.5,454.69
bgd,Bangladesh,country,asi,1805,19417674,876,41.83,507.88
bgr,Bulgaria,country,eur,1805,2039302,1090,47.83,368.01
bhr,Bahrain,country,asi,1805,64474,1262,40,439.79
bih,Bosnia and Herzegovina,country,eur,1805,851806,669,40,378.8
blr,Belarus,country,eur,1805,2355081,609,57.85,365.67
bol,Bolivia,country,ame,1805,1100000,854,40,404.69
bra,Brazil,country,ame,1805,3839418,1110,47.1,417.44
btn,Bhutan,country,asi,1805,89989,630,40,461.43
bwa,Botswana,country,afr,1805,121000,398,35.61,397.2
caf,Central African Republic,country,afr,1805,479444,424,45.25,443.79
can,Canada,country,ame,1805,684475,1356,45.14,333.47
che,Switzerland,country,eur,1805,1864788,2703,41.73,344.77
chl,Chile,country,ame,1805,771447,1027,47.1,417.44
chn,China,country,asi,1805,335578586,985,44.85,417.44
civ,Cote d'Ivoire,country,afr,1805,1088530,829,38.1,427.86
cmr,Cameroon,country,afr,1805,1860054,627,56.15,460.21
cod,"Congo, Dem. Rep.",country,afr,1805,5163819,495,42.12,422.65
cog,"Congo, Rep.",country,afr,1805,314465,583,51.07,408.51
col,Colombia,country,ame,1805,1206000,963,58.94,417.44
com,Comoros,country,afr,1805,56346,700,36.31,416.16
cpv,Cape Verde,country,afr,1805,55716,530,40,394.71
cri,Costa Rica,country,ame,1805,54964,776,40,441.12
cub,Cuba,country,ame,1805,400349,916,40,405.96
cyp,Cyprus,country,eur,1805,184491,854,40,339.12
cze,Czech Republic,country,eur,1805,5516349,1917,34.91,379.99
deu,Germany,country,eur,1805,23375566,1698,51.03,340.25
dji,Djibouti,country,afr,1805,22848,764,40,445.15
dnk,Denmark,country,eur,1805,1084917,2032,54.14,374
dom,Dominican Republic,country,ame,1805,89000,667,40,445.15
dza,Algeria,country,afr,1805,2548424,720,57.71,460.21
ecu,Ecuador,country,ame,1805,500000,530,40,405.96
egy,Egypt,country,afr,1805,4231082,791,57.71,404.69
eri,Eritrea,country,afr,1805,205010,532,40,441.12
esp,Spain,country,eur,1805,11709362,1519,38.04,450.6
est,Estonia,country,eur,1805,334136,943,48.88,362.15
eth,Ethiopia,country,afr,1805,2948990,523,47.52,447.88
fin,Finland,country,eur,1805,1022340,1255,50.58,420.04
fji,Fiji,country,asi,1805,131600,785,40,498.88
