geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1964,9728645,1182,32.77,339.7
ago,Angola,country,afr,1964,5665701,4573,47.36,305.2
alb,Albania,country,eur,1964,1843596,3023,25.16,122.67
are,United Arab Emirates,country,asi,1964,138220,5021,40,162.2
arg,Argentina,country,ame,1964,21953926,8227,39.32,57.43
arm,Armenia,country,eur,1964,2138133,2823,37.93,66.85
aus,Australia,country,asi,1964,11114995,16098,33.74,22.7
aut,Austria,country,eur,1964,7249855,13915,47.59,34.2
aze,Azerbaijan,country,eur,1964,4445653,5751,40,93.61
bdi,Burundi,country,afr,1964,3011957,603,44.1,241.6
bel,Belgium,country,eur,1964,9383443,14995,43.34,28.9
ben,Benin,country,afr,1964,2586362,1159,45.04,292.5
bfa,Burkina Faso,country,afr,1964,5098892,711,47.79,331
bgd,Bangladesh,country,asi,1964,54129390,1138,33.88,240.4
bgr,Bulgaria,country,eur,1964,8141171,6110,22.17,45.6
bhr,Bahrain,country,asi,1964,182774,24751,40,138.9
bih,Bosnia and Herzegovina,country,eur,1964,3468083,2152,40,117.16
blr,Belarus,country,eur,1964,8521433,4357,26,33.42
bol,Bolivia,country,ame,1964,3990855,2971,50.12,265.4
bra,Brazil,country,ame,1964,81751802,4707,56.4,154.2
btn,Bhutan,country,asi,1964,246324,997,40,311.78
bwa,Botswana,country,afr,1964,579560,1038,44.73,152.8
caf,Central African Republic,country,afr,1964,1616515,1353,53.7,261.6
can,Canada,country,ame,1964,19349346,16464,34.26,28.2
che,Switzerland,country,eur,1964,5729465,30886,40.22,23.6
chl,Chile,country,ame,1964,8423614,6537,61.46,126.8
chn,China,country,asi,1964,690932043,713,29.46,130.77
civ,Cote d'Ivoire,country,afr,1964,4049675,3312,46.63,280.9
cmr,Cameroon,country,afr,1964,5850454,1910,50.07,262.8
cod,"Congo, Dem. Rep.",country,afr,1964,16903899,2108,44.19,259.55
cog,"Congo, Rep.",country,afr,1964,1126602,2282,38.83,168.3
col,Colombia,country,ame,1964,18581972,3749,59.49,116.7
com,Comoros,country,afr,1964,201665,1342,49.32,277.16
cpv,Cape Verde,country,afr,1964,223854,895,40,188
cri,Costa Rica,country,ame,1964,1537035,4495,47.87,92.08
cub,Cuba,country,ame,1964,7787149,9179,38.05,45.9
cyp,Cyprus,country,eur,1964,578629,6563,40,36.77
cze,Czech Republic,country,eur,1964,9773266,12482,28.51,25.24
deu,Germany,country,eur,1964,75410766,17100,39.47,34.49
dji,Djibouti,country,afr,1964,107584,3700,40,208.78
dnk,Denmark,country,eur,1964,4723496,18228,31.68,22.1
dom,Dominican Republic,country,ame,1964,3757962,3044,47.77,138.8
dza,Algeria,country,afr,1964,12295973,5693,40.87,247.3
ecu,Ecuador,country,ame,1964,5099470,4786,40,159.9
egy,Egypt,country,afr,1964,30094082,2443,43.13,274.8
eri,Eritrea,country,afr,1964,1550297,937,40,259.26
esp,Spain,country,eur,1964,31838485,8611,30.49,42.9
est,Estonia,country,eur,1964,1275471,7728,30.69,36.22
eth,Ethiopia,country,afr,1964,24396965,698,52.09,255.99
fin,Finland,country,eur,1964,4546343,12389,43.64,21.3
fji,Fiji,country,asi,1964,450452,3671,40,61.7
