geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,2009,27207291,1548,27.8,107.6
ago,Angola,country,afr,2009,20520103,7039,42.7,187.3
alb,Albania,country,eur,2009,2929886,8994,36.8,17.3
are,United Arab Emirates,country,asi,2009,7705423,60955,45.1,8.8
arg,Argentina,country,ame,2009,40798641,14605,45.3,15
arm,Armenia,country,eur,2009,2966108,6358,29.6,19
aus,Australia,country,asi,2009,21770690,41170,33.5,5
aut,Austria,country,eur,2009,8361362,42171,27.5,4.5
aze,Azerbaijan,country,eur,2009,8980488,15394,33,41
bdi,Burundi,country,afr,2009,9137786,723,33.3,103.5
bel,Belgium,country,eur,2009,10854388,40225,26.4,4.6
ben,Benin,country,afr,2009,9240982,1641,42.3,113.9
bfa,Burkina Faso,country,afr,2009,15165856,1358,39.8,121.4
bgd,Bangladesh,country,asi,2009,149905836,2355,32.3,52.6
bgr,Bulgaria,country,eur,2009,7460057,14692,33.4,13.3
bhr,Bahrain,country,asi,2009,1196774,40825,35,8.8
bih,Bosnia and Herzegovina,country,eur,2009,3837732,9063,33,7.8
blr,Belarus,country,eur,2009,9505319,14549,27.7,6.6
bol,Bolivia,country,ame,2009,9758799,5152,49.7,49.3
bra,Brazil,country,ame,2009,196701298,13749,53.9,17.6
btn,Bhutan,country,asi,2009,707830,5934,38.3,45.1
bwa,Botswana,country,afr,2009,2007212,12680,60.5,62.1
caf,Central African Republic,country,afr,2009,4361492,892,56.3,155
can,Canada,country,ame,2009,33746559,39884,32,5.7
che,Switzerland,country,eur,2009,7737316,53179,30.7,4.6
chl,Chile,country,ame,2009,16829957,18329,51,8.8
chn,China,country,asi,2009,1333807063,8565,42.3,17
civ,Cote d'Ivoire,country,afr,2009,19684909,2892,47.2,113.5
cmr,Cameroon,country,afr,2009,20074522,2554,47.7,109.9
cod,"Congo, Dem. Rep.",country,afr,2009,63845097,607,44.1,120.1
cog,"Congo, Rep.",country,afr,2009,3950786,5236,42.6,66.1
col,Colombia,country,ame,2009,45416276,10511,55.9,19.1
com,Comoros,country,afr,2009,681845,1431,63.8,88.5
