geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1889,4680128,764,37.2,481.39
ago,Angola,country,afr,1889,2655879,913,29.3,485.68
alb,Albania,country,eur,1889,734320,993,29,375.2
are,United Arab Emirates,country,asi,1889,44931,1706,43.4,434.46
arg,Argentina,country,ame,1889,3294260,5896,40.7,395.95
arm,Armenia,country,eur,1889,774171,660,34.1,330.41
aus,Australia,country,asi,1889,3006483,7898,37,209.1
aut,Austria,country,eur,1889,5357689,4509,36.7,383.5
aze,Azerbaijan,country,eur,1889,1651927,1117,45.4,320.05
bdi,Burundi,country,afr,1889,1476009,454,43.7,423.95
bel,Belgium,country,eur,1889,6068062,6293,49.2,251.04
ben,Benin,country,afr,1889,1248349,835,42.9,430.46
bfa,Burkina Faso,country,afr,1889,2749378,520,37.5,454.69
bgd,Bangladesh,country,asi,1889,27458508,927,39.9,550.09
bgr,Bulgaria,country,eur,1889,3403632,1859,35.4,325.72
bhr,Bahrain,country,asi,1889,71646,2383,41.9,439.79
bih,Bosnia and Herzegovina,country,eur,1889,1555839,1025,45.7,378.8
blr,Belarus,country,eur,1889,4443018,899,50,365.67
bol,Bolivia,country,ame,1889,1709389,1645,36.9,404.69
bra,Brazil,country,ame,1889,14109162,1364,25.6,417.44
btn,Bhutan,country,asi,1889,128387,723,48,430.24
bwa,Botswana,country,afr,1889,122170,556,35.6,397.2
caf,Central African Republic,country,afr,1889,669470,593,49.1,443.79
can,Canada,country,ame,1889,4858214,3730,41.4,268.97
che,Switzerland,country,eur,1889,2951746,7486,35.6,217.85
chl,Chile,country,ame,1889,2588348,2786,68.4,417.44
chn,China,country,asi,1889,375681530,955,25.1,417.44
civ,Cote d'Ivoire,country,afr,1889,1731198,1160,45.2,427.86
cmr,Cameroon,country,afr,1889,2284646,876,33.4,460.21
cod,"Congo, Dem. Rep.",country,afr,1889,8122862,700,42.1,422.65
cog,"Congo, Rep.",country,afr,1889,517642,739,42.2,408.51
col,Colombia,country,ame,1889,3372918,1154,43.3,417.44
com,Comoros,country,afr,1889,96530,762,47.5,416.16
cpv,Cape Verde,country,afr,1889,103010,712,48.1,394.71
cri,Costa Rica,country,ame,1889,220376,1680,43.5,441.12
cub,Cuba,country,ame,1889,1653117,2426,41.7,283.16
cyp,Cyprus,country,eur,1889,204836,1935,42.6,339.12
cze,Czech Republic,country,eur,1889,7105869,3397,42.7,379.99
deu,Germany,country,eur,1889,47682380,3658,40.6,367.32
dji,Djibouti,country,afr,1889,38703,997,46.1,445.15
dnk,Denmark,country,eur,1889,2270017,4356,45.4,203.9
dom,Dominican Republic,country,ame,1889,397661,972,46.2,445.15
dza,Algeria,country,afr,1889,4485662,1553,33.8,460.21
ecu,Ecuador,country,ame,1889,1276502,825,47.1,405.96
egy,Egypt,country,afr,1889,8804773,1154,33.9,404.69
eri,Eritrea,country,afr,1889,510081,636,48.7,441.12
esp,Spain,country,eur,1889,17698572,2488,31.5,301.74
est,Estonia,country,eur,1889,629146,1470,33.1,305.11
eth,Ethiopia,country,afr,1889,7724884,537,47.5,447.88
