geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1876,4311388,731,45.67,479.96
ago,Angola,country,afr,1876,2396607,862,32.97,485.68
alb,Albania,country,eur,1876,646872,820,37.37,375.2
are,United Arab Emirates,country,asi,1876,41789,1414,40,434.46
arg,Argentina,country,ame,1876,2207644,3266,49.92,402.19
arm,Armenia,country,eur,1876,688714,639,51.51,336.08
aus,Australia,country,asi,1876,2017719,6654,45.09,184.69
aut,Austria,country,eur,1876,4779818,3744,36.49,401.27
aze,Azerbaijan,country,eur,1876,1469047,1061,40,328.68
bdi,Burundi,country,afr,1876,1352932,448,43.69,423.95
bel,Belgium,country,eur,1876,5374369,5337,51.66,250.5
ben,Benin,country,afr,1876,1100460,784,43.85,430.46
bfa,Burkina Faso,country,afr,1876,2503220,512,37.5,454.69
bgd,Bangladesh,country,asi,1876,25523073,894,46.95,507.88
bgr,Bulgaria,country,eur,1876,2838447,1529,43.91,332.37
bhr,Bahrain,country,asi,1876,66791,2057,40,439.79
bih,Bosnia and Herzegovina,country,eur,1876,1390605,858,40,378.8
blr,Belarus,country,eur,1876,3944417,851,50,365.67
bol,Bolivia,country,ame,1876,1590355,1455,40,404.69
bra,Brazil,country,ame,1876,11057916,1483,38.12,417.44
btn,Bhutan,country,asi,1876,119716,705,40,434.92
bwa,Botswana,country,afr,1876,121780,522,35.61,397.2
caf,Central African Republic,country,afr,1876,628410,557,45.25,443.79
can,Canada,country,ame,1876,4132481,2728,43.02,284.19
che,Switzerland,country,eur,1876,2760163,6436,45.96,276.06
chl,Chile,country,ame,1876,2145409,2080,58.12,417.44
chn,China,country,asi,1876,362593625,1061,37.79,417.44
civ,Cote d'Ivoire,country,afr,1876,1588124,1101,38.1,427.86
cmr,Cameroon,country,afr,1876,2197797,823,37.67,460.21
cod,"Congo, Dem. Rep.",country,afr,1876,7464977,663,42.12,422.65
cog,"Congo, Rep.",country,afr,1876,471693,713,43.88,408.51
col,Colombia,country,ame,1876,2699891,1116,53.99,417.44
com,Comoros,country,afr,1876,87324,752,36.31,416.16
cpv,Cape Verde,country,afr,1876,91861,674,40,394.71
cri,Costa Rica,country,ame,1876,157221,1453,40,441.12
cub,Cuba,country,ame,1876,1487044,2086,40,413.61
cyp,Cyprus,country,eur,1876,187300,1659,40,339.12
cze,Czech Republic,country,eur,1876,6775175,2869,50.72,379.99
deu,Germany,country,eur,1876,41946909,3177,45.27,370.54
dji,Djibouti,country,afr,1876,35083,956,40,445.15
dnk,Denmark,country,eur,1876,2001588,3794,46.13,211.66
dom,Dominican Republic,country,ame,1876,287033,906,40,445.15
dza,Algeria,country,afr,1876,4001706,1349,41.29,460.21
ecu,Ecuador,country,ame,1876,1101392,759,40,405.96
egy,Egypt,country,afr,1876,7533603,976,41.29,404.69
eri,Eritrea,country,afr,1876,430451,615,40,441.12
