geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1883,4504802,749,41.1,479.96
ago,Angola,country,afr,1883,2532890,889,31,485.68
alb,Albania,country,eur,1883,692425,909,32.9,375.2
are,United Arab Emirates,country,asi,1883,43419,1564,43.5,434.46
arg,Argentina,country,ame,1883,2733615,4086,35.8,407.24
arm,Armenia,country,eur,1883,733469,657,42.1,333.01
aus,Australia,country,asi,1883,2482996,7439,39,188.45
aut,Austria,country,eur,1883,5078230,4203,36.6,410.94
aze,Azerbaijan,country,eur,1883,1564814,1103,44.5,324
bdi,Burundi,country,afr,1883,1417876,451,43.7,423.95
bel,Belgium,country,eur,1883,5727575,5849,50.3,235.39
ben,Benin,country,afr,1883,1177741,811,43.3,430.46
bfa,Burkina Faso,country,afr,1883,2632855,516,37.5,454.69
bgd,Bangladesh,country,asi,1883,26541466,909,43.2,532.48
bgr,Bulgaria,country,eur,1883,3123690,1699,39.3,327.93
bhr,Bahrain,country,asi,1883,69309,2226,42.1,439.79
bih,Bosnia and Herzegovina,country,eur,1883,1477237,944,44.4,378.8
blr,Belarus,country,eur,1883,4205411,886,50,365.67
bol,Bolivia,country,ame,1883,1653441,1554,36.9,404.69
bra,Brazil,country,ame,1883,12568012,1462,30.8,417.44
btn,Bhutan,country,asi,1883,124310,715,47.9,432.39
bwa,Botswana,country,afr,1883,121990,540,35.6,397.2
caf,Central African Republic,country,afr,1883,650192,577,48.8,443.79
can,Canada,country,ame,1883,4534130,3479,42.1,271.98
che,Switzerland,country,eur,1883,2865820,6011,40.4,220.6
chl,Chile,country,ame,1883,2378979,2815,68.2,417.44
chn,China,country,asi,1883,368543607,1005,28.8,417.44
civ,Cote d'Ivoire,country,afr,1883,1663608,1132,44.6,427.86
cmr,Cameroon,country,afr,1883,2244137,851,35.4,460.21
cod,"Congo, Dem. Rep.",country,afr,1883,7812217,683,42.1,422.65
cog,"Congo, Rep.",country,afr,1883,495896,727,43,408.51
col,Colombia,country,ame,1883,3039636,1136,48.2,417.44
com,Comoros,country,afr,1883,92164,757,46.5,416.16
cpv,Cape Verde,country,afr,1883,97703,694,48.3,394.71
cri,Costa Rica,country,ame,1883,186174,1571,44,441.12
cub,Cuba,country,ame,1883,1601021,2263,41.4,322.4
cyp,Cyprus,country,eur,1883,193057,1802,41.7,339.12
cze,Czech Republic,country,eur,1883,6951256,3142,46.4,379.99
deu,Germany,country,eur,1883,44963584,3292,42,377.02
dji,Djibouti,country,afr,1883,36987,978,45.8,445.15
dnk,Denmark,country,eur,1883,2145335,4137,48.4,189.67
dom,Dominican Republic,country,ame,1883,342056,941,45.8,445.15
dza,Algeria,country,afr,1883,4254213,1455,37.2,460.21
ecu,Ecuador,country,ame,1883,1192443,794,46.5,405.96
egy,Egypt,country,afr,1883,8190651,1045,38.2,404.69
eri,Eritrea,country,afr,1883,471623,627,48.5,441.12
esp,Spain,country,eur,1883,17165536,2623,32.2,331.76
est,Estonia,country,eur,1883,595720,1443,38.1,316.96
eth,Ethiopia,country,afr,1883,7116270,536,47.5,447.88
fin,Finland,country,eur,1883,2137724,2051,41,263.01
fji,Fiji,country,asi,1883,125519,975,46.3,498.88
fra,France,country,eur,1883,39427512,3739,51.5,247.89
gab,Gabon,country,afr,1883,269607,395,45.9,435.79
gbr,United Kingdom,country,eur,1883,31874763,6848,41.4,221.54
geo,Georgia,country,eur,1883,1908540,734,29.7,333.52
gha,Ghana,country,afr,1883,1708066,757,44.4,471.38
gin,Guinea,country,afr,1883,1713739,514,32.7,438.46
gmb,Gambia,country,afr,1883,165065,855,46.8,460.21
gnb,Guinea-Bissau,country,afr,1883,336756,820,49.8,417.44
gnq,Equatorial Guinea,country,afr,1883,99301,397,51.3,446.51
grc,Greece,country,eur,1883,4144898,2378,39.4,353.98
gtm,Guatemala,country,ame,1883,1211798,1435,35.3,503.36
guy,Guyana,country,ame,1883,254919,1861,38.2,429.16
hnd,Honduras,country,ame,1883,446279,1512,45,393.46
