geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1972,11716896,1046,30.6,296.4
ago,Angola,country,afr,1972,6587647,5511,53,256.39
alb,Albania,country,eur,1972,2253842,3988,26.2,103.49
are,United Arab Emirates,country,asi,1972,324069,39798,45.1,80.6
arg,Argentina,country,ame,1972,24782950,10209,35.6,70.4
arm,Armenia,country,eur,1972,2643464,3571,49.6,75.83
aus,Australia,country,asi,1972,13364238,20385,31.4,20.2
aut,Austria,country,eur,1972,7573660,19747,41,28
aze,Azerbaijan,country,eur,1972,5393176,7395,34.8,71.36
bdi,Burundi,country,afr,1972,3547335,753,36.7,247.3
bel,Belgium,country,eur,1972,9715673,20504,28.3,21.9
ben,Benin,country,afr,1972,3039300,1251,44.3,257.8
bfa,Burkina Faso,country,afr,1972,5825171,830,39.5,313.9
bgd,Bangladesh,country,asi,1972,67578486,986,33.1,222
bgr,Bulgaria,country,eur,1972,8596962,8534,19.9,36.2
bhr,Bahrain,country,asi,1972,229588,33824,35,62.7
bih,Bosnia and Herzegovina,country,eur,1972,3838002,2768,35.5,66.52
blr,Belarus,country,eur,1972,9181643,5523,23.2,23.15
bol,Bolivia,country,ame,1972,4698090,3823,49.9,219.1
bra,Brazil,country,ame,1972,100844391,7082,56.4,126.4
btn,Bhutan,country,asi,1972,312712,1034,47,256.7
bwa,Botswana,country,afr,1972,739754,2317,49.9,118.1
caf,Central African Republic,country,afr,1972,1900702,1227,52.4,211.7
can,Canada,country,ame,1972,22141998,21532,28.9,19.9
che,Switzerland,country,eur,1972,6270112,38478,39.9,16.7
chl,Chile,country,ame,1972,9916558,7674,48.9,77
chn,China,country,asi,1972,849787991,843,30.4,102.1
civ,Cote d'Ivoire,country,afr,1972,5747633,3975,46.4,225.9
cmr,Cameroon,country,afr,1972,7134374,2238,45.9,198.2
cod,"Congo, Dem. Rep.",country,afr,1972,21120996,2145,44.1,241.4
cog,"Congo, Rep.",country,afr,1972,1419305,3584,41.4,135.7
col,Colombia,country,ame,1972,23146803,4731,50.3,90.4
com,Comoros,country,afr,1972,237797,1452,50.4,217.1
cpv,Cape Verde,country,afr,1972,273788,805,48.8,138.5
cri,Costa Rica,country,ame,1972,1947048,6287,46.1,64.9
cub,Cuba,country,ame,1972,9025299,9745,36.6,35.9
cyp,Cyprus,country,eur,1972,628000,10088,34,33.04
cze,Czech Republic,country,eur,1972,9882993,15954,23.8,24.01
deu,Germany,country,eur,1972,78700104,22497,26.6,24
dji,Djibouti,country,afr,1972,179212,4529,41.1,182.64
dnk,Denmark,country,eur,1972,4989146,23562,26,14.9
dom,Dominican Republic,country,ame,1972,4759935,3816,44.8,115.4
dza,Algeria,country,afr,1972,15377095,7556,40.1,230.9
ecu,Ecuador,country,ame,1972,6428707,6035,39.1,130.3
egy,Egypt,country,afr,1972,36302154,3140,41.9,235.2
eri,Eritrea,country,afr,1972,1905406,1068,47.5,217.66
esp,Spain,country,eur,1972,34701025,13790,33.9,24.4
est,Estonia,country,eur,1972,1386099,9844,26.4,24.14
eth,Ethiopia,country,afr,1972,30135007,803,44.2,241.1
fin,Finland,country,eur,1972,4644847,17722,25.5,14.6
fji,Fiji,country,asi,1972,542811,4834,46.6,54.6
fra,France,country,eur,1972,51741044,19570,31.5,16.6
gab,Gabon,country,afr,1972,613129,6180,61.3,167.88
gbr,United Kingdom,country,eur,1972,55927492,17793,27.9,20.1
geo,Georgia,country,eur,1972,4791480,5415,35.3,72.82
gha,Ghana,country,afr,1972,9083575,2396,46.6,198.5
gin,Guinea,country,afr,1972,4293208,979,46.7,320.8
gmb,Gambia,country,afr,1972,474538,1660,45.4,290
gnb,Guinea-Bissau,country,afr,1972,738117,1775,49.6,261.33
gnq,Equatorial Guinea,country,afr,1972,274906,933,50.5,230.18
grc,Greece,country,eur,1972,8856097,14818,42.5,34.1
gtm,Guatemala,country,ame,1972,5737720,5012,40.7,164
guy,Guyana,country,ame,1972,712188,3846,45.7,73.4
hnd,Honduras,country,ame,1972,2845260,2775,61,136.6
hti,Haiti,country,ame,1972,4876558,2130,50.7,234.8
hun,Hungary,country,eur,1972,10417419,13736,26.5,42
idn,Indonesia,country,asi,1972,121059511,2351,37.1,155.1
ind,India,country,asi,1972,579800632,1125,40.1,206.1
irl,Ireland,country,eur,1972,3027538,12440,37.1,21.4
irn,Iran,country,asi,1972,30073845,13019,45,178.2
irq,Iraq,country,asi,1972,10599846,7354,43.3,104.7
isr,Israel,country,asi,1972,3033919,12903,36.3,29.21
ita,Italy,country,eur,1972,54262086,17160,37,29.9
jam,Jamaica,country,ame,1972,1929556,7862,33.1,53.3
jor,Jordan,country,asi,1972,1811870,4401,38.8,81.6
jpn,Japan,country,asi,1972,106616535,15694,37.5,15.7
kaz,Kazakhstan,country,asi,1972,13540301,12021,32.8,82.6
ken,Kenya,country,afr,1972,12083165,2029,49.7,140.1
kgz,Kyrgyz Republic,country,asi,1972,3103694,3510,33.6,118.13
khm,Cambodia,country,asi,1972,7331162,1440,41.4,256.21
kor,South Korea,country,asi,1972,32759447,2760,36,41
kwt,Kuwait,country,asi,1972,866747,62371,39.3,62.3
lao,Lao,country,asi,1972,2837967,1369,33.3,221.58
lbn,Lebanon,country,asi,1972,2416743,14207,54.6,61.2
lbr,Liberia,country,afr,1972,1497356,1507,42.4,276.2
lby,Libya,country,afr,1972,2306668,52706,38.8,118.3
lka,Sri Lanka,country,asi,1972,13003394,1994,36.8,68.5
lso,Lesotho,country,afr,1972,1075281,768,54.9,168.5
ltu,Lithuania,country,eur,1972,3204466,13725,28.2,22.8
lux,Luxembourg,country,eur,1972,345108,31508,27.7,20
lva,Latvia,country,eur,1972,2405212,7801,28.6,23.4
mar,Morocco,country,afr,1972,16740525,2492,45.9,180.4
mda,Moldova,country,eur,1972,3697153,5270,19.9,62.9
mdg,Madagascar,country,afr,1972,6952383,2463,45.3,155.7
mex,Mexico,country,ame,1972,55480125,9253,58.5,101.1
mkd,"Macedonia, FYR",country,eur,1972,1754954,7057,34.7,106.22
mli,Mali,country,afr,1972,6147459,880,42.5,390.3
mmr,Myanmar,country,asi,1972,28517289,1441,44.3,171.2
mne,Montenegro,country,eur,1972,529209,11634,35.9,47.39
mng,Mongolia,country,asi,1972,1356669,1748,39,195.24
moz,Mozambique,country,afr,1972,9679753,738,50.2,271.6
mrt,Mauritania,country,afr,1972,1217912,2958,49,190.2
mus,Mauritius,country,afr,1972,852397,3408,39.3,79.4
mwi,Malawi,country,afr,1972,4859569,585,43.5,330.3
mys,Malaysia,country,asi,1972,11460080,4468,51.6,50.5
nam,Namibia,country,afr,1972,829806,6106,52.8,97.8
ner,Niger,country,afr,1972,4753054,1325,42.5,334.3
nga,Nigeria,country,afr,1972,58829319,3928,42.4,268.9
nic,Nicaragua,country,ame,1972,2549779,6128,43.5,162.4
nld,Netherlands,country,eur,1972,13239283,21024,31.7,14.7
nor,Norway,country,eur,1972,3932945,24308,26.7,15
npl,Nepal,country,asi,1972,12487785,1010,51.1,256.2
nzl,New Zealand,country,asi,1972,2930469,20349,30,19.9
omn,Oman,country,asi,1972,776379,20283,40.9,202.7
pak,Pakistan,country,asi,1972,61341255,1690,32.3,181
pan,Panama,country,ame,1972,1607835,6843,56.6,61.6
per,Peru,country,ame,1972,14072476,6853,48.8,154.2
phl,Philippines,country,asi,1972,37925400,3296,49.7,82.6
png,Papua New Guinea,country,asi,1972,2576093,1904,49.2,135.4
pol,Poland,country,eur,1972,33328713,9854,27.6,32.5
prk,North Korea,country,asi,1972,15214615,1730,46.9,66.82
prt,Portugal,country,eur,1972,8806016,11826,40.4,58
pry,Paraguay,country,ame,1972,2596741,3618,49.6,76.1
pse,West Bank and Gaza,country,asi,1972,1180273,1751,40.4,122.49
qat,Qatar,country,asi,1972,130377,162805,43.7,57.6
rou,Romania,country,eur,1972,21011826,11396,19.9,58.2
rus,Russia,country,eur,1972,131517584,15113,23.5,40.7
rwa,Rwanda,country,afr,1972,3983707,662,47.3,226.5
sau,Saudi Arabia,country,asi,1972,6382106,52961,42.4,161
sdn,Sudan,country,afr,1972,10918137,2006,36.5,152.1
sds,South Sudan,country,afr,1972,3823605,2224,36.51,322.8
