geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,2014,31627506,1877,27.8,93.9
ago,Angola,country,afr,2014,24227524,7546,42.7,162.2
alb,Albania,country,eur,2014,2889676,10160,29,14.4
are,United Arab Emirates,country,asi,2014,9086139,60578,45.1,7.1
arg,Argentina,country,ame,2014,42980026,17519,43.6,12.9
arm,Armenia,country,eur,2014,3006154,7763,30.3,14.9
aus,Australia,country,asi,2014,23622353,43219,32.6,3.7
aut,Austria,country,eur,2014,8516916,43906,27.6,3.7
aze,Azerbaijan,country,eur,2014,9629779,16710,33,32.9
bdi,Burundi,country,afr,2014,10816860,758,33.3,84.6
bel,Belgium,country,eur,2014,11226322,40885,25.9,4.2
ben,Benin,country,afr,2014,10598482,1779,43.5,102.1
bfa,Burkina Faso,country,afr,2014,17589198,1606,50.1,92.4
bgd,Bangladesh,country,asi,2014,159077513,2991,32.1,39.5
bgr,Bulgaria,country,eur,2014,7201308,16048,35.4,11.1
bhr,Bahrain,country,asi,2014,1361930,43963,35,6.5
bih,Bosnia and Herzegovina,country,eur,2014,3817554,9516,33,6.3
blr,Belarus,country,eur,2014,9500422,17349,26.5,4.6
bol,Bolivia,country,ame,2014,10561887,6153,46.6,39.8
bra,Brazil,country,ame,2014,206077898,15412,52.7,13.8
btn,Bhutan,country,asi,2014,765008,7500,38.7,34.4
bwa,Botswana,country,afr,2014,2219937,16725,58.7,54.6
caf,Central African Republic,country,afr,2014,4804316,578,56.3,134.4
can,Canada,country,ame,2014,35587793,42817,31.5,5
che,Switzerland,country,eur,2014,8211383,55776,28.5,4
chl,Chile,country,ame,2014,17762647,21967,50.3,8.3
chn,China,country,asi,2014,1369435670,12609,37,11.4
civ,Cote d'Ivoire,country,afr,2014,22157107,3324,51.3,97.2
cmr,Cameroon,country,afr,2014,22773014,2829,51.3,91.7
cod,"Congo, Dem. Rep.",country,afr,2014,74877030,768,44,101.7
cog,"Congo, Rep.",country,afr,2014,4504962,5905,40.2,47.1
col,Colombia,country,ame,2014,47791393,12447,53.5,16.4
com,Comoros,country,afr,2014,769991,1459,63.8,75.9
cpv,Cape Verde,country,afr,2014,513906,6343,43.8,25.1
cri,Costa Rica,country,ame,2014,4757606,13713,48.6,9.9
cub,Cuba,country,ame,2014,11379111,20704,37,5.8
cyp,Cyprus,country,eur,2014,1153658,29673,32.4,3.5
cze,Czech Republic,country,eur,2014,10542666,28695,24.6,3.5
deu,Germany,country,eur,2014,80646262,43444,29.7,3.8
dji,Djibouti,country,afr,2014,876174,3016,40,67.4
dnk,Denmark,country,eur,2014,5646899,42777,27.5,3.6
dom,Dominican Republic,country,ame,2014,10405943,12505,45.7,31.6
dza,Algeria,country,afr,2014,38934334,13179,42.5,24.6
ecu,Ecuador,country,ame,2014,15902916,10774,46.6,22.3
egy,Egypt,country,afr,2014,89579670,10792,35.2,24.8
eri,Eritrea,country,afr,2014,5110444,1140,47.5,48.1
esp,Spain,country,eur,2014,46259716,32270,34.7,4.2
est,Estonia,country,eur,2014,1316203,25865,32.9,3.2
eth,Ethiopia,country,afr,2014,96958732,1432,33.6,61.8
fin,Finland,country,eur,2014,5479660,38569,25.6,2.4
fji,Fiji,country,asi,2014,886450,7735,42.8,22.9
fra,France,country,eur,2014,64121249,37218,30.1,4.4
gab,Gabon,country,afr,2014,1687673,17912,41.8,53.9
gbr,United Kingdom,country,eur,2014,64331348,37614,30.2,4.4
geo,Georgia,country,eur,2014,4034774,7233,41.4,12.6
gha,Ghana,country,afr,2014,26786598,3953,42.8,64
gin,Guinea,country,afr,2014,12275527,1179,33.7,97
gmb,Gambia,country,afr,2014,1928201,1555,47.3,71.1
gnb,Guinea-Bissau,country,afr,2014,1800513,1363,38.7,96.2
gnq,Equatorial Guinea,country,afr,2014,820885,30783,50.5,97.4
grc,Greece,country,eur,2014,11000777,24502,34,4.2
gtm,Guatemala,country,ame,2014,16015494,7181,52.4,30.1
guy,Guyana,country,ame,2014,763893,6545,43.2,40.2
hnd,Honduras,country,ame,2014,7961680,4214,57.4,21.1
hti,Haiti,country,ame,2014,10572029,1670,59.2,71
hun,Hungary,country,eur,2014,9889540,23609,27.9,6.2
idn,Indonesia,country,asi,2014,254454778,10099,38.1,28.2
ind,India,country,asi,2014,1295291543,5565,33.6,49.8
irl,Ireland,country,eur,2014,4675164,46633,30,3.7
irn,Iran,country,asi,2014,78143644,15573,43.4,16.1
irq,Iraq,country,asi,2014,35273293,14018,29.5,32.9
isr,Israel,country,asi,2014,7939483,31180,36,4.1
ita,Italy,country,eur,2014,59788667,33078,32.7,3.5
jam,Jamaica,country,ame,2014,2783301,8462,45.5,16.2
jor,Jordan,country,asi,2014,7416083,11496,33.7,18.5
jpn,Japan,country,asi,2014,126794564,35635,33.6,2.8
kaz,Kazakhstan,country,asi,2014,17371621,23092,28.6,15.1
ken,Kenya,country,afr,2014,44863583,2776,47.7,52.3
kgz,Kyrgyz Republic,country,asi,2014,5843617,3169,33.4,22.6
khm,Cambodia,country,asi,2014,15328136,3093,31.8,30.6
kor,South Korea,country,asi,2014,50074401,33629,30.2,3.6
kwt,Kuwait,country,asi,2014,3753121,83394,39.3,9
lao,Lao,country,asi,2014,6689300,4925,36.2,69.1
lbn,Lebanon,country,asi,2014,5612096,16794,38.6,8.6
lbr,Liberia,country,afr,2014,4396554,934,38.2,72.9
lby,Libya,country,afr,2014,6258984,14887,38.8,13.9
lka,Sri Lanka,country,asi,2014,20618991,10043,36.4,9
lso,Lesotho,country,afr,2014,2109197,2494,54.2,98.4
ltu,Lithuania,country,eur,2014,2916798,25708,35,4.4
lux,Luxembourg,country,eur,2014,556573,88203,30.4,2
lva,Latvia,country,eur,2014,1989354,22460,35.5,8.2
mar,Morocco,country,afr,2014,33921203,7040,40.9,28.6
mda,Moldova,country,eur,2014,4072340,4754,30.6,16.1
mdg,Madagascar,country,afr,2014,23571713,1371,40.6,51.5
mex,Mexico,country,ame,2014,125385833,16496,45.7,13.8
mkd,"Macedonia, FYR",country,eur,2014,2075625,12096,37,6
mli,Mali,country,afr,2014,17086022,1653,33,118.3
mmr,Myanmar,country,asi,2014,53437159,3727,44.3,51.7
mne,Montenegro,country,eur,2014,625292,14358,30.6,5
mng,Mongolia,country,asi,2014,2909871,11509,36.5,23.5
moz,Mozambique,country,afr,2014,27216276,1115,51.6,83.4
mrt,Mauritania,country,afr,2014,3969625,3718,40.5,87.5
mus,Mauritius,country,afr,2014,1268567,17731,35.9,13.9
mwi,Malawi,country,afr,2014,16695253,778,46.2,68.2
mys,Malaysia,country,asi,2014,29901997,23579,46.2,8.4
nam,Namibia,country,afr,2014,2402858,9506,63.9,47.7
ner,Niger,country,afr,2014,19113728,923,31.2,99.6
nga,Nigeria,country,afr,2014,177475986,5607,43,112.5
nic,Nicaragua,country,ame,2014,6013913,4574,45.7,22.8
nld,Netherlands,country,eur,2014,16868020,45281,25.1,3.9
nor,Norway,country,eur,2014,5147970,64020,22.7,2.7
npl,Nepal,country,asi,2014,28174724,2265,32.8,37.4
nzl,New Zealand,country,asi,2014,4495482,33538,33.3,5.8
omn,Oman,country,asi,2014,4236057,48201,40.9,11.6
pak,Pakistan,country,asi,2014,185044286,4619,29.6,83.3
pan,Panama,country,ame,2014,3867535,19637,51.9,17.6
per,Peru,country,ame,2014,30973148,11514,45.3,17.5
phl,Philippines,country,asi,2014,99138690,6598,43,28.8
png,Papua New Guinea,country,asi,2014,7463577,2510,50.3,59.1
