geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1868,4126245,711,47.7,478.53
ago,Angola,country,afr,1868,2249373,832,35.2,485.68
alb,Albania,country,eur,1868,598154,747,41.2,375.2
are,United Arab Emirates,country,asi,1868,40667,1286,43.8,434.46
arg,Argentina,country,ame,1868,1754964,2986,26.1,402.19
arm,Armenia,country,eur,1868,640733,620,56.5,339.61
aus,Australia,country,asi,1868,1637908,5235,43.6,200.51
aut,Austria,country,eur,1868,4487331,3391,36.4,402.88
aze,Azerbaijan,country,eur,1868,1366392,1015,42.2,334.1
bdi,Burundi,country,afr,1868,1282029,445,43.7,423.95
bel,Belgium,country,eur,1868,5032806,4761,52.8,270.42
ben,Benin,country,afr,1868,1018026,754,44.4,430.46
bfa,Burkina Faso,country,afr,1868,2362470,508,37.5,454.69
bgd,Bangladesh,country,asi,1868,24520134,881,49.4,507.88
bgr,Bulgaria,country,eur,1868,2636909,1384,47.8,335.73
bhr,Bahrain,country,asi,1868,65090,1878,42.6,439.79
bih,Bosnia and Herzegovina,country,eur,1868,1297487,789,41.1,378.8
blr,Belarus,country,eur,1868,3664945,812,50.4,365.67
bol,Bolivia,country,ame,1868,1520874,1349,36.9,404.69
bra,Brazil,country,ame,1868,9631576,1604,41.7,417.44
btn,Bhutan,country,asi,1868,114662,694,47.7,437.83
bwa,Botswana,country,afr,1868,121540,502,35.6,397.2
caf,Central African Republic,country,afr,1868,604364,536,47.9,443.79
can,Canada,country,ame,1868,3710090,2728,42.1,297.7
che,Switzerland,country,eur,1868,2631761,5089,50.6,329.78
chl,Chile,country,ame,1868,1896664,1752,67.3,417.44
chn,China,country,asi,1868,365230217,1113,36.7,422.65
civ,Cote d'Ivoire,country,afr,1868,1505822,1066,43.1,427.86
cmr,Cameroon,country,afr,1868,2145947,792,40.3,460.21
cod,"Congo, Dem. Rep.",country,afr,1868,7086016,642,42.1,422.65
cog,"Congo, Rep.",country,afr,1868,445401,697,44.9,408.51
col,Colombia,country,ame,1868,2421223,1093,58.9,417.44
com,Comoros,country,afr,1868,82086,746,44.1,416.16
cpv,Cape Verde,country,afr,1868,85590,651,48.7,394.71
cri,Costa Rica,country,ame,1868,133064,1329,45,441.12
cub,Cuba,country,ame,1868,1404250,1901,40.5,435.79
cyp,Cyprus,country,eur,1868,185912,1510,39.4,339.12
cze,Czech Republic,country,eur,1868,6579119,2633,53.8,379.99
deu,Germany,country,eur,1868,38928540,2852,44.8,498.56
dji,Djibouti,country,afr,1868,33020,932,45,445.15
dnk,Denmark,country,eur,1868,1848176,3262,54.6,220.88
dom,Dominican Republic,country,ame,1868,234376,868,44.8,445.15
dza,Algeria,country,afr,1868,3751592,1237,46.6,460.21
ecu,Ecuador,country,ame,1868,1005343,721,44.9,405.96
egy,Egypt,country,afr,1868,6887463,990,49.1,404.69
eri,Eritrea,country,afr,1868,387567,603,47.8,441.12
esp,Spain,country,eur,1868,16104709,1748,33.4,344.73
est,Estonia,country,eur,1868,519639,1309,48.9,345.92
eth,Ethiopia,country,afr,1868,5794152,533,47.5,447.88
fin,Finland,country,eur,1868,1817929,1670,50.6,636.6
fji,Fiji,country,asi,1868,131129,926,46.5,498.88
fra,France,country,eur,1868,37999324,3644,57.6,288.41
gab,Gabon,country,afr,1868,237372,394,45.9,435.79
gbr,United Kingdom,country,eur,1868,27042185,5844,48.4,262.91
