geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1908,5283495,815,41.9,477.75
ago,Angola,country,afr,1908,3087366,992,39.7,479.16
alb,Albania,country,eur,1908,884337,1285,27.8,370.16
are,United Arab Emirates,country,asi,1908,50092,2247,43.9,428.63
arg,Argentina,country,ame,1908,6355958,8250,45.6,267.98
arm,Armenia,country,eur,1908,919311,887,36.4,295.97
aus,Australia,country,asi,1908,4213352,7830,40.8,110.29
aut,Austria,country,eur,1908,6485168,6693,37,323.63
aze,Azerbaijan,country,eur,1908,1962683,1540,43.9,289.42
bdi,Burundi,country,afr,1908,1676867,462,43.7,418.26
bel,Belgium,country,eur,1908,7390947,7357,50,207.03
ben,Benin,country,afr,1908,1502479,915,41.5,424.68
bfa,Burkina Faso,country,afr,1908,3155108,531,37.5,448.58
bgd,Bangladesh,country,asi,1908,30586752,1028,38.8,558.97
bgr,Bulgaria,country,eur,1908,4415830,2353,31.7,281.38
bhr,Bahrain,country,asi,1908,79606,2713,39.8,433.89
bih,Bosnia and Herzegovina,country,eur,1908,1834778,1181,45.6,373.71
blr,Belarus,country,eur,1908,5291984,1246,50,309.48
bol,Bolivia,country,ame,1908,1957052,1970,36.9,399.26
bra,Brazil,country,ame,1908,21486702,1369,26.1,411.83
btn,Bhutan,country,asi,1908,142225,751,47.7,423.48
bwa,Botswana,country,afr,1908,125045,609,35.6,391.87
caf,Central African Republic,country,afr,1908,734529,650,48,437.83
can,Canada,country,ame,1908,6756213,5967,40.7,339.88
che,Switzerland,country,eur,1908,3640593,10268,37.2,141.39
chl,Chile,country,ame,1908,3272444,4123,73.5,516.43
chn,China,country,asi,1908,412055375,945,37.4,411.83
civ,Cote d'Ivoire,country,afr,1908,1964763,1251,43.2,422.11
cmr,Cameroon,country,afr,1908,2418015,960,41.5,454.03
cod,"Congo, Dem. Rep.",country,afr,1908,9194318,757,42.1,416.97
cog,"Congo, Rep.",country,afr,1908,593301,780,39.8,403.03
