geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1833,3500877,632,30.5,472.81
ago,Angola,country,afr,1833,1723444,714,45.2,485.68
alb,Albania,country,eur,1833,463433,689,41.2,375.2
are,United Arab Emirates,country,asi,1833,40153,1129,44.4,434.46
arg,Argentina,country,ame,1833,738166,1818,41.3,402.19
arm,Armenia,country,eur,1833,466093,542,29.1,355.52
aus,Australia,country,asi,1833,366762,1485,43.6,390.99
aut,Austria,country,eur,1833,3592048,2427,45.9,422.24
aze,Azerbaijan,country,eur,1833,992807,837,36.8,358.92
bdi,Burundi,country,afr,1833,995245,431,43.7,423.95
bel,Belgium,country,eur,1833,3849667,2596,58.2,313.05
ben,Benin,country,afr,1833,723648,637,47,430.46
bfa,Burkina Faso,country,afr,1833,1832238,488,37.5,454.69
bgd,Bangladesh,country,asi,1833,21139874,876,41.8,507.88
bgr,Bulgaria,country,eur,1833,2318355,1164,47.8,352.82
bhr,Bahrain,country,asi,1833,64474,1423,43.8,439.79
bih,Bosnia and Herzegovina,country,eur,1833,955932,716,33.4,378.8
blr,Belarus,country,eur,1833,2656898,663,56.2,365.67
bol,Bolivia,country,ame,1833,1212516,968,36.9,404.69
bra,Brazil,country,ame,1833,5557922,1143,39.5,417.44
btn,Bhutan,country,asi,1833,95848,648,47.3,450.79
bwa,Botswana,country,afr,1833,121000,424,35.6,397.2
caf,Central African Republic,country,afr,1833,510345,453,46,443.79
can,Canada,country,ame,1833,1343027,1728,37.2,330.15
che,Switzerland,country,eur,1833,2137238,3107,45.1,344.77
chl,Chile,country,ame,1833,1031370,994,54.3,417.44
chn,China,country,asi,1833,406413815,986,41.1,417.44
civ,Cote d'Ivoire,country,afr,1833,1189928,927,39.4,427.86
cmr,Cameroon,country,afr,1833,1933529,669,51.9,460.21
cod,"Congo, Dem. Rep.",country,afr,1833,5631172,555,42.1,422.65
cog,"Congo, Rep.",country,afr,1833,345908,631,49.4,408.51
col,Colombia,country,ame,1833,1531504,999,58.9,417.44
com,Comoros,country,afr,1833,62470,720,38.4,416.16
cpv,Cape Verde,country,afr,1833,62672,561,49.6,394.71
cri,Costa Rica,country,ame,1833,75794,899,47.6,441.12
cub,Cuba,country,ame,1833,831119,1267,38.4,365.67
cyp,Cyprus,country,eur,1833,185045,998,34.1,339.12
cze,Czech Republic,country,eur,1833,5786503,2136,40.8,379.99
deu,Germany,country,eur,1833,28948143,2047,49,429.25
dji,Djibouti,country,afr,1833,25274,835,43.2,445.15
dnk,Denmark,country,eur,1833,1295524,2234,56.9,309.09
dom,Dominican Republic,country,ame,1833,110842,718,42.4,445.15
dza,Algeria,country,afr,1833,2939629,846,60,460.21
ecu,Ecuador,country,ame,1833,621254,577,41.4,405.96
