geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1895,4863258,780,38,482.77
ago,Angola,country,afr,1895,2785425,937,31.9,485.63
alb,Albania,country,eur,1895,780095,1080,28.2,375.16
are,United Arab Emirates,country,asi,1895,46502,1861,43.5,434.41
arg,Argentina,country,ame,1895,4005036,6927,42.7,400.9
arm,Armenia,country,eur,1895,817426,776,33.8,327.83
aus,Australia,country,asi,1895,3453441,5807,37.8,151.1
aut,Austria,country,eur,1895,5680751,5258,36.8,391.57
aze,Azerbaijan,country,eur,1895,1744523,1324,45.1,316.14
bdi,Burundi,country,afr,1895,1536868,456,43.7,423.9
bel,Belgium,country,eur,1895,6416829,6549,49.3,246.82
ben,Benin,country,afr,1895,1323733,859,42.5,430.42
bfa,Burkina Faso,country,afr,1895,2871714,523,37.5,454.64
bgd,Bangladesh,country,asi,1895,28411416,957,39.2,561.5
bgr,Bulgaria,country,eur,1895,3719106,1964,33.9,322.36
bhr,Bahrain,country,asi,1895,74073,2551,41.3,439.75
bih,Bosnia and Herzegovina,country,eur,1895,1639167,1055,45.9,378.76
blr,Belarus,country,eur,1895,4695754,1068,50,365.63
bol,Bolivia,country,ame,1895,1767249,1741,36.9,404.65
bra,Brazil,country,ame,1895,16126462,1388,25.1,417.39
btn,Bhutan,country,asi,1895,132611,732,47.9,428.09
bwa,Botswana,country,afr,1895,122350,572,35.6,397.16
caf,Central African Republic,country,afr,1895,689387,611,48.8,443.74
can,Canada,country,ame,1895,5164312,3953,41.1,285.99
che,Switzerland,country,eur,1895,3111579,8765,35.5,203.3
chl,Chile,country,ame,1895,2802122,3238,69.8,466.86
chn,China,country,asi,1895,385457361,940,28.1,417.39
civ,Cote d'Ivoire,country,afr,1895,1801894,1188,44.7,427.81
cmr,Cameroon,country,afr,1895,2325974,902,35.4,460.16
cod,"Congo, Dem. Rep.",country,afr,1895,8447455,717,42.1,422.6
cog,"Congo, Rep.",country,afr,1895,540465,752,41.4,408.47
col,Colombia,country,ame,1895,3747394,1172,46.3,417.39
com,Comoros,country,afr,1895,101129,767,46.7,416.12
cpv,Cape Verde,country,afr,1895,108642,730,48,394.66
cri,Costa Rica,country,ame,1895,261067,1797,43.9,408.47
cub,Cuba,country,ame,1895,1673861,2601,41.3,561.5
cyp,Cyprus,country,eur,1895,220476,2077,42.6,339.08
cze,Czech Republic,country,eur,1895,7264343,3691,41.2,369.17
deu,Germany,country,eur,1895,51379097,4133,41.2,373.78
dji,Djibouti,country,afr,1895,40509,1016,45.7,445.11
dnk,Denmark,country,eur,1895,2410526,5074,45.3,183.77
