geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1999,19038420,972,36.6,139.9
ago,Angola,country,afr,1999,14601983,3389,58.4,218.9
alb,Albania,country,eur,1999,3114851,4912,34.1,27.5
are,United Arab Emirates,country,asi,1999,2884188,101940,45.1,11.5
arg,Argentina,country,ame,1999,36648054,11722,49.8,20.8
arm,Armenia,country,eur,1999,3093820,2740,40,31.6
aus,Australia,country,asi,1999,18906936,34346,31.5,6.4
aut,Austria,country,eur,1999,8032953,37382,26.9,5.6
aze,Azerbaijan,country,eur,1999,8047997,4047,36,79.3
bdi,Burundi,country,afr,1999,6623707,744,41.3,156.4
bel,Belgium,country,eur,1999,10237402,36209,27.4,6
ben,Benin,country,afr,1999,6740491,1500,37.4,147.9
bfa,Burkina Faso,country,afr,1999,11283016,1057,46.1,188.5
bgd,Bangladesh,country,asi,1999,128746273,1579,33.6,92.8
bgr,Bulgaria,country,eur,1999,8066219,8516,31.2,22
bhr,Bahrain,country,asi,1999,640904,44619,35,13.2
bih,Bosnia and Herzegovina,country,eur,1999,3784389,5965,33.9,9.9
blr,Belarus,country,eur,1999,10005259,6879,28,15.8
bol,Bolivia,country,ame,1999,8182710,4312,58.1,84.4
bra,Brazil,country,ame,1999,173153066,11139,59,35
btn,Bhutan,country,asi,1999,548387,3459,46.8,84.4
bwa,Botswana,country,afr,1999,1708368,10228,60.5,70.4
caf,Central African Republic,country,afr,1999,3653310,887,47.5,175.7
can,Canada,country,ame,1999,30420216,35810,30.8,6.3
che,Switzerland,country,eur,1999,7136813,47486,26.8,5.7
chl,Chile,country,ame,1999,14980484,14159,51,11.5
chn,China,country,asi,1999,1262713651,3419,39.2,39.3
civ,Cote d'Ivoire,country,afr,1999,16137824,3178,40.9,144.3
cmr,Cameroon,country,afr,1999,15514249,2369,40.4,152.3
cod,"Congo, Dem. Rep.",country,afr,1999,46788238,583,44,164.9
cog,"Congo, Rep.",country,afr,1999,3031969,4413,46.2,121.4
col,Colombia,country,ame,1999,39819279,8194,50.6,26
com,Comoros,country,afr,1999,533909,1407,51.2,101.8
cpv,Cape Verde,country,afr,1999,429576,3363,50.3,39.4
cri,Costa Rica,country,ame,1999,3848725,9610,47.7,13.8
cub,Cuba,country,ame,1999,11080506,10674,36.9,8.9
cyp,Cyprus,country,eur,1999,925491,28698,28.9,7
cze,Czech Republic,country,eur,1999,10280525,20082,26.6,7
deu,Germany,country,eur,1999,81965830,35931,25.9,5.5
dji,Djibouti,country,afr,1999,710652,2103,41.7,102.9
dnk,Denmark,country,eur,1999,5319410,40321,22.8,5.7
dom,Dominican Republic,country,ame,1999,8429116,7649,51,42.5
dza,Algeria,country,afr,1999,30766551,9810,41.1,40.2
ecu,Ecuador,country,ame,1999,12398691,7511,58.6,35.9
egy,Egypt,country,afr,1999,67112877,7528,33.3,49.5
eri,Eritrea,country,afr,1999,3429656,1550,47.5,94
esp,Spain,country,eur,1999,40392585,29353,31.6,6.7
est,Estonia,country,eur,1999,1403821,13723,34.7,11.9
eth,Ethiopia,country,afr,1999,64550161,604,30,150.8
fin,Finland,country,eur,1999,5164780,32743,25,4.4
fji,Fiji,country,asi,1999,806494,6594,46.2,24.8
