geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1817,3302044,604,30.5,471.38
ago,Angola,country,afr,1817,1582443,665,48.9,485.68
alb,Albania,country,eur,1817,433792,669,41.2,375.2
are,United Arab Emirates,country,asi,1817,40153,1063,44.7,434.46
arg,Argentina,country,ame,1817,552232,1511,47.1,402.19
arm,Armenia,country,eur,1817,418471,515,29.1,363.04
aus,Australia,country,asi,1817,336398,847,41.3,390.99
aut,Austria,country,eur,1817,3355347,1979,53.4,292.6
aze,Azerbaijan,country,eur,1817,890961,778,34.3,370.87
bdi,Burundi,country,afr,1817,908547,425,43.7,423.95
bel,Belgium,country,eur,1817,3409494,2418,62.4,321.31
ben,Benin,country,afr,1817,645022,598,48,430.46
bfa,Burkina Faso,country,afr,1817,1681859,481,37.5,454.69
bgd,Bangladesh,country,asi,1817,19945010,875,41.8,507.88
bgr,Bulgaria,country,eur,1817,2156882,1092,47.8,362.15
bhr,Bahrain,country,asi,1817,64474,1329,44.4,439.79
bih,Bosnia and Herzegovina,country,eur,1817,861980,670,29.9,378.8
blr,Belarus,country,eur,1817,2384506,613,57.9,365.67
bol,Bolivia,country,ame,1817,1111078,856,36.9,404.69
bra,Brazil,country,ame,1817,4406588,1112,40.1,417.44
btn,Bhutan,country,asi,1817,90574,631,47,456.84
bwa,Botswana,country,afr,1817,121000,398,35.6,397.2
caf,Central African Republic,country,afr,1817,482532,425,45.2,443.79
can,Canada,country,ame,1817,819545,1463,45.1,333.47
che,Switzerland,country,eur,1817,1965590,2708,41.7,344.77
chl,Chile,country,ame,1817,796158,1029,47.1,417.44
chn,China,country,asi,1817,371212295,985,44.2,417.44
civ,Cote d'Ivoire,country,afr,1817,1098549,869,38.1,427.86
cmr,Cameroon,country,afr,1817,1867469,628,56.2,460.21
cod,"Congo, Dem. Rep.",country,afr,1817,5210043,520,42.1,422.65
cog,"Congo, Rep.",country,afr,1817,317564,603,51.1,408.51
col,Colombia,country,ame,1817,1236164,965,58.9,417.44
com,Comoros,country,afr,1817,56947,708,36.3,416.16
cpv,Cape Verde,country,afr,1817,56395,531,50.1,394.71
cri,Costa Rica,country,ame,1817,61425,777,48.8,441.12
cub,Cuba,country,ame,1817,564325,1052,37.5,386.1
cyp,Cyprus,country,eur,1817,184728,856,31.6,339.12
cze,Czech Republic,country,eur,1817,5543509,1920,34.9,379.99
deu,Germany,country,eur,1817,24918705,1847,53,340.25
dji,Djibouti,country,afr,1817,23086,794,42.3,445.15
dnk,Denmark,country,eur,1817,1153357,2077,61,360.97
dom,Dominican Republic,country,ame,1817,91041,669,41.3,445.15
dza,Algeria,country,afr,1817,2672716,732,57.7,460.21
ecu,Ecuador,country,ame,1817,511343,531,39.7,405.96
egy,Egypt,country,afr,1817,4264302,793,57.7,404.69
eri,Eritrea,country,afr,1817,208742,533,45.7,441.12
esp,Spain,country,eur,1817,12169120,1522,38,450.6
est,Estonia,country,eur,1817,338318,957,48.9,362.15
eth,Ethiopia,country,afr,1817,3006429,524,47.5,447.88
fin,Finland,country,eur,1817,1148781,1283,50.6,364.49
fji,Fiji,country,asi,1817,134203,787,47.3,498.88
fra,France,country,eur,1817,31120079,1865,59,283.46
gab,Gabon,country,afr,1817,160028,391,45.9,435.79
gbr,United Kingdom,country,eur,1817,15551268,3348,59.3,312.61
geo,Georgia,country,eur,1817,1085577,544,29.7,382.93
gha,Ghana,country,afr,1817,2003057,705,58.4,471.38
gin,Guinea,country,afr,1817,995778,451,32.7,447.88
gmb,Gambia,country,afr,1817,104317,821,45.4,460.21
gnb,Guinea-Bissau,country,afr,1817,220135,779,49.8,417.44
gnq,Equatorial Guinea,country,afr,1817,80736,364,46.3,446.51
grc,Greece,country,eur,1817,2305315,1412,49.9,360.97
gtm,Guatemala,country,ame,1817,573126,859,35.3,503.36
guy,Guyana,country,ame,1817,167586,1217,38.2,429.16
hnd,Honduras,country,ame,1817,140046,676,58.4,393.46
hti,Haiti,country,ame,1817,731550,635,42.2,486.22
hun,Hungary,country,eur,1817,4040526,1252,47.4,368.01
idn,Indonesia,country,asi,1817,16974273,997,51.7,443.79
ind,India,country,asi,1817,174765623,1050,32.8,509.39
irl,Ireland,country,eur,1817,4897652,1451,44.6,348.22
irn,Iran,country,asi,1817,6540433,980,57.7,506.38
irq,Iraq,country,asi,1817,1100443,972,57.7,427.86
isr,Israel,country,asi,1817,209954,882,44.9,447.83
ita,Italy,country,eur,1817,20052546,2316,60.5,454.69
jam,Jamaica,country,ame,1817,400911,1173,39.1,389.77
jor,Jordan,country,asi,1817,218190,979,39.8,421.34
jpn,Japan,country,asi,1817,30890005,1075,53.2,363.32
kaz,Kazakhstan,country,asi,1817,2066754,1163,43.3,497.41
ken,Kenya,country,afr,1817,2574000,900,46.3,507.88
kgz,Kyrgyz Republic,country,asi,1817,536956,509,46,381.48
khm,Cambodia,country,asi,1817,2096333,906,39.9,379.99
kor,South Korea,country,asi,1817,9401623,566,32.1,503.36
kwt,Kuwait,country,asi,1817,81280,1169,44.6,500.35
lao,Lao,country,asi,1817,476084,867,38.4,418.74
lbn,Lebanon,country,asi,1817,335248,1097,57.7,447.88
lbr,Liberia,country,afr,1817,317045,799,39.7,429.16
lby,Libya,country,afr,1817,540204,1052,44.4,404.69
lka,Sri Lanka,country,asi,1817,1247209,900,48,409.79
