geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1979,13283279,1155,32.1,255.5
ago,Angola,country,afr,1979,7952882,4458,54.4,236.78
alb,Albania,country,eur,1979,2626290,4201,27.1,84.7
are,United Arab Emirates,country,asi,1979,927303,159226,45.1,39
arg,Argentina,country,ame,1979,27684530,10976,40.5,47
arm,Armenia,country,eur,1979,3044564,3877,51.7,77.8
aus,Australia,country,asi,1979,14532401,23697,35.8,13.6
aut,Austria,country,eur,1979,7605888,24684,25.4,17.1
aze,Azerbaijan,country,eur,1979,6068531,8315,33.1,95.5
bdi,Burundi,country,afr,1979,4018927,856,34.9,230.2
bel,Belgium,country,eur,1979,9842453,24756,23.3,15.2
ben,Benin,country,afr,1979,3618509,1255,45.8,221.5
bfa,Burkina Faso,country,afr,1979,6671659,766,46.6,247.8
bgd,Bangladesh,country,asi,1979,79141947,1101,28.9,203.3
bgr,Bulgaria,country,eur,1979,8840131,10425,22.2,30
bhr,Bahrain,country,asi,1979,342829,40292,35,34.6
bih,Bosnia and Herzegovina,country,eur,1979,4107135,3480,32.6,38.72
blr,Belarus,country,eur,1979,9593007,6752,23.7,22.73
bol,Bolivia,country,ame,1979,5469123,4496,43,176.6
bra,Brazil,country,ame,1979,119341444,10187,56,100
btn,Bhutan,country,asi,1979,400378,1108,46.9,206.9
bwa,Botswana,country,afr,1979,959666,3920,55.6,80.5
caf,Central African Republic,country,afr,1979,2213888,1145,55.5,185.8
can,Canada,country,ame,1979,24257594,26665,28.9,13.3
che,Switzerland,country,eur,1979,6306578,39109,35.2,10.8
chl,Chile,country,ame,1979,11070198,7603,54,36.8
chn,China,country,asi,1979,964155176,1059,26,65.9
civ,Cote d'Ivoire,country,afr,1979,7912390,4776,41.2,171
cmr,Cameroon,country,afr,1979,8673666,2505,41,185.8
cod,"Congo, Dem. Rep.",country,afr,1979,25656486,1575,44.1,215.4
cog,"Congo, Rep.",country,afr,1979,1749859,3869,42.7,114.7
col,Colombia,country,ame,1979,27113510,6200,53.2,61.3
com,Comoros,country,afr,1979,297765,1583,50.6,181.1
cpv,Cape Verde,country,afr,1979,281555,886,49.2,87.7
cri,Costa Rica,country,ame,1979,2326708,7607,46.3,25.6
cub,Cuba,country,ame,1979,9777287,12519,36.7,20.8
cyp,Cyprus,country,eur,1979,680013,13897,32,22.5
cze,Czech Republic,country,eur,1979,10302778,18171,20.7,18.18
deu,Germany,country,eur,1979,78305017,27515,26.5,16
dji,Djibouti,country,afr,1979,336254,3555,41.3,160.1
dnk,Denmark,country,eur,1979,5118065,27020,21.2,10.3
dom,Dominican Republic,country,ame,1979,5675930,4807,43.5,90.7
dza,Algeria,country,afr,1979,18760761,10293,40.1,161.7
ecu,Ecuador,country,ame,1979,7772652,8023,42.8,98.3
egy,Egypt,country,afr,1979,42321740,4262,48.3,177
eri,Eritrea,country,afr,1979,2316054,940,47.5,193.9
esp,Spain,country,eur,1979,37397232,17825,26,19.5
est,Estonia,country,eur,1979,1464468,11690,23.7,27.69
eth,Ethiopia,country,afr,1979,34569428,713,39.9,242.8
fin,Finland,country,eur,1979,4762758,20918,20.9,9.2
fji,Fiji,country,asi,1979,621541,6066,43,46.1
fra,France,country,eur,1979,53857610,23647,33.8,12.8
gab,Gabon,country,afr,1979,711544,24502,58.6,121.1
gbr,United Kingdom,country,eur,1979,56220089,20871,30.5,14.9
geo,Georgia,country,eur,1979,5037237,8485,33.1,60.2
gha,Ghana,country,afr,1979,10550770,2130,49.9,168.4
gin,Guinea,country,afr,1979,4451872,1149,46.1,291.9
gmb,Gambia,country,afr,1979,585155,2028,45.2,244.9
gnb,Guinea-Bissau,country,afr,1979,834068,1827,53.4,244.91
gnq,Equatorial Guinea,country,afr,1979,215014,1407,50.5,224.28
grc,Greece,country,eur,1979,9513594,18184,34.5,25.1
gtm,Guatemala,country,ame,1979,6933492,6373,48.3,129.6
guy,Guyana,country,ame,1979,781677,4206,48,71
hnd,Honduras,country,ame,1979,3523283,3738,58.1,100.4
hti,Haiti,country,ame,1979,5566265,2666,48.9,196.9
hun,Hungary,country,eur,1979,10742694,16209,25.6,27.7
idn,Indonesia,country,asi,1979,144053516,3111,37.7,124.8
ind,India,country,asi,1979,681358553,1211,32.2,172.8
irl,Ireland,country,eur,1979,3387822,15734,41.3,15.5
irn,Iran,country,asi,1979,37256771,12312,50.5,118.5
irq,Iraq,country,asi,1979,13257910,16718,41.4,76.3
isr,Israel,country,asi,1979,3671264,14159,34.9,19
ita,Italy,country,eur,1979,56168376,22146,32.6,17
jam,Jamaica,country,ame,1979,2113880,6688,33.1,41.9
jor,Jordan,country,asi,1979,2208562,7313,36.1,58.5
jpn,Japan,country,asi,1979,114993274,19346,29.3,10.5
kaz,Kazakhstan,country,asi,1979,14761509,13115,30.8,72
ken,Kenya,country,afr,1979,15661414,2212,56.7,110.9
