geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,2012,29726803,1893,36.64,99.5
ago,Angola,country,afr,2012,22685632,7230,43.5,172.2
alb,Albania,country,eur,2012,2880667,9811,43.67,15.5
are,United Arab Emirates,country,asi,2012,8952542,57028,43.5,7.8
arg,Argentina,country,ame,2012,42095224,17101,46.66,13.8
arm,Armenia,country,eur,2012,2978339,7291,55.51,16.3
aus,Australia,country,asi,2012,22911375,42522,44.22,4.2
aut,Austria,country,eur,2012,8455477,44216,34.7,4
aze,Azerbaijan,country,eur,2012,9361477,15888,43.5,35.7
bdi,Burundi,country,afr,2012,10124572,737,33.27,91.2
bel,Belgium,country,eur,2012,11079521,40687,31.81,4.4
ben,Benin,country,afr,2012,10049792,1685,43.5,107
bfa,Burkina Faso,country,afr,2012,16590813,1532,50.07,101.4
bgd,Bangladesh,country,asi,2012,155257387,2725,47.2,44
bgr,Bulgaria,country,eur,2012,7303741,15443,49.05,12.1
bhr,Bahrain,country,asi,2012,1333577,40732,43.5,7.3
bih,Bosnia and Herzegovina,country,eur,2012,3828419,9149,40,6.9
blr,Belarus,country,eur,2012,9490962,16907,35.18,5.2
bol,Bolivia,country,ame,2012,10238762,5650,43.5,43.1
bra,Brazil,country,ame,2012,202401584,15234,61.2,15.1
btn,Bhutan,country,asi,2012,743711,7138,40,37.8
bwa,Botswana,country,afr,2012,2132822,14905,58.73,57.6
caf,Central African Republic,country,afr,2012,4619500,932,56.3,142.3
can,Canada,country,ame,2012,34868151,41865,41.06,5.3
che,Switzerland,country,eur,2012,8022628,54573,36.83,4.3
chl,Chile,country,ame,2012,17388437,21050,51.34,8.6
chn,China,country,asi,2012,1355386952,11017,44.43,13.4
civ,Cote d'Ivoire,country,afr,2012,21102641,2928,51.31,104.2
cmr,Cameroon,country,afr,2012,21659488,2661,51.25,98.7
cod,"Congo, Dem. Rep.",country,afr,2012,70291160,685,44,108.5
cog,"Congo, Rep.",country,afr,2012,4286188,5631,43.5,52.6
col,Colombia,country,ame,2012,46881018,11636,57.4,17.4
com,Comoros,country,afr,2012,733661,1435,63.8,80.9
cpv,Cape Verde,country,afr,2012,500870,6224,43.5,26.6
cri,Costa Rica,country,ame,2012,4654148,13162,43.5,10.1
cub,Cuba,country,ame,2012,11342631,19586,43.5,6.4
cyp,Cyprus,country,eur,2012,1129303,31710,40,3.7
cze,Czech Republic,country,eur,2012,10545161,28333,31.34,3.8
deu,Germany,country,eur,2012,80477952,42959,50.58,4
dji,Djibouti,country,afr,2012,853069,2807,43.5,71.7
dnk,Denmark,country,eur,2012,5600972,42869,39.2,3.8
dom,Dominican Republic,country,ame,2012,10155036,11391,43.5,32.9
dza,Algeria,country,afr,2012,37439427,12779,42.48,25.8
ecu,Ecuador,country,ame,2012,15419493,10233,43.5,23.7
egy,Egypt,country,afr,2012,85660902,10683,35.21,26.8
