geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1837,3571286,640,30.5,474.24
ago,Angola,country,afr,1837,1774118,726,44.1,485.68
alb,Albania,country,eur,1837,471830,696,41.2,375.2
are,United Arab Emirates,country,asi,1837,40153,1146,44.3,434.46
arg,Argentina,country,ame,1837,812832,1924,39.5,402.19
arm,Armenia,country,eur,1837,483419,550,29.1,353.66
aus,Australia,country,asi,1837,398905,1948,44.3,390.99
aut,Austria,country,eur,1837,3668048,2529,43.6,410.94
aze,Azerbaijan,country,eur,1837,1029871,855,37.4,355.99
bdi,Burundi,country,afr,1837,1026502,433,43.7,423.95
bel,Belgium,country,eur,1837,3983905,2747,57,300.8
ben,Benin,country,afr,1837,752368,650,46.7,430.46
bfa,Burkina Faso,country,afr,1837,1886291,490,37.5,454.69
bgd,Bangladesh,country,asi,1837,21501327,877,41.8,507.88
bgr,Bulgaria,country,eur,1837,2360073,1188,47.8,351.67
bhr,Bahrain,country,asi,1837,64474,1448,43.7,439.79
bih,Bosnia and Herzegovina,country,eur,1837,990034,731,34.3,378.8
blr,Belarus,country,eur,1837,2756025,678,55.7,365.67
bol,Bolivia,country,ame,1837,1249013,1006,36.9,404.69
bra,Brazil,country,ame,1837,5919857,1153,39.3,417.44
btn,Bhutan,country,asi,1837,97714,653,47.3,449.29
bwa,Botswana,country,afr,1837,121000,432,35.6,397.2
caf,Central African Republic,country,afr,1837,520181,462,46.2,443.79
can,Canada,country,ame,1837,1559204,1836,34.7,324.61
che,Switzerland,country,eur,1837,2188524,3240,46.2,344.77
chl,Chile,country,ame,1837,1117127,1056,56.5,417.44
chn,China,country,asi,1837,409962966,986,40.1,417.44
civ,Cote d'Ivoire,country,afr,1837,1222671,942,39.9,427.86
cmr,Cameroon,country,afr,1837,1956618,682,50.5,460.21
cod,"Congo, Dem. Rep.",country,afr,1837,5781889,565,42.1,422.65
cog,"Congo, Rep.",country,afr,1837,356096,638,48.9,408.51
col,Colombia,country,ame,1837,1645361,1009,58.9,417.44
com,Comoros,country,afr,1837,64463,723,39.1,416.16
cpv,Cape Verde,country,afr,1837,64953,571,49.5,394.71
cri,Costa Rica,country,ame,1837,81526,940,47.3,441.12
cub,Cuba,country,ame,1837,912358,1327,38.6,362.15
cyp,Cyprus,country,eur,1837,185125,1046,34.7,339.12
cze,Czech Republic,country,eur,1837,5871816,2206,42.6,379.99
deu,Germany,country,eur,1837,30164190,2078,47.7,490.44
dji,Djibouti,country,afr,1837,26062,845,43.4,445.15
dnk,Denmark,country,eur,1837,1336667,2340,55.6,252.09
dom,Dominican Republic,country,ame,1837,118404,734,42.6,445.15
dza,Algeria,country,afr,1837,3020562,884,60.8,460.21
ecu,Ecuador,country,ame,1837,663181,592,41.8,405.96
