geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,2004,23499850,1067,31.6,123.2
ago,Angola,country,afr,2004,17295500,4087,42.9,206.7
alb,Albania,country,eur,2004,3103758,6672,39.3,21.5
are,United Arab Emirates,country,asi,2004,3975945,110662,45.1,10.1
arg,Argentina,country,ame,2004,38728778,11135,50.2,17.9
arm,Armenia,country,eur,2004,3025982,4635,37.5,24.6
aus,Australia,country,asi,2004,19985475,38130,31.5,5.9
aut,Austria,country,eur,2004,8196624,40292,25.8,5
aze,Azerbaijan,country,eur,2004,8466304,6435,16.2,55.2
bdi,Burundi,country,afr,2004,7661613,709,35.6,133
bel,Belgium,country,eur,2004,10492643,39356,26.1,5.1
ben,Benin,country,afr,2004,7922796,1590,39.2,129.2
bfa,Burkina Faso,country,afr,2004,13028039,1167,42.6,166.3
bgd,Bangladesh,country,asi,2004,140843786,1840,33.3,70.7
bgr,Bulgaria,country,eur,2004,7742740,11602,26,17
bhr,Bahrain,country,asi,2004,807989,44206,35,11.2
bih,Bosnia and Herzegovina,country,eur,2004,3825872,7369,34,8.1
blr,Belarus,country,eur,2004,9695791,9851,26.3,10.1
bol,Bolivia,country,ame,2004,8967740,4464,55,64.8
bra,Brazil,country,ame,2004,186116363,12135,46.7,24.1
btn,Bhutan,country,asi,2004,634235,4373,41.4,62.3
bwa,Botswana,country,afr,2004,1835750,11085,61.7,69.9
caf,Central African Republic,country,afr,2004,3987896,860,46.1,168.5
can,Canada,country,ame,2004,31918582,39436,32.2,6.1
che,Switzerland,country,eur,2004,7345299,49882,32.4,5.2
chl,Chile,country,ame,2004,15913119,16260,50.1,9.3
chn,China,country,asi,2004,1298573031,5127,42.5,26.3
civ,Cote d'Ivoire,country,afr,2004,17802516,2820,42,131.3
cmr,Cameroon,country,afr,2004,17667576,2540,41.4,129.7
cod,"Congo, Dem. Rep.",country,afr,2004,54314855,539,44.3,143.2
cog,"Congo, Rep.",country,afr,2004,3412592,4745,47.1,102.9
col,Colombia,country,ame,2004,42724157,9005,56.1,22.2
com,Comoros,country,afr,2004,603869,1495,64.3,99.4
cpv,Cape Verde,country,afr,2004,468985,4352,47.8,27.7
cri,Costa Rica,country,ame,2004,4187039,10212,48.9,10.7
cub,Cuba,country,ame,2004,11240680,12791,36.9,7.1
cyp,Cyprus,country,eur,2004,1015827,32812,29.1,5.1
cze,Czech Republic,country,eur,2004,10212088,24057,26.8,5.5
deu,Germany,country,eur,2004,81417791,37614,28.5,4.9
dji,Djibouti,country,afr,2004,767644,2202,40,91
dnk,Denmark,country,eur,2004,5398645,42993,23.9,5.1
dom,Dominican Republic,country,ame,2004,9102997,8147,52,37.5
dza,Algeria,country,afr,2004,32817225,11575,42.5,35.1
ecu,Ecuador,country,ame,2004,13509645,8300,54.1,30
egy,Egypt,country,afr,2004,73596068,8328,32.1,37.3
eri,Eritrea,country,afr,2004,4064958,1351,47.5,72.9
esp,Spain,country,eur,2004,43167276,32745,31,5.9
est,Estonia,country,eur,2004,1363549,19665,37.4,7.9
eth,Ethiopia,country,afr,2004,74506974,679,29.8,117
fin,Finland,country,eur,2004,5228842,37783,25.5,3.9
fji,Fiji,country,asi,2004,818355,7149,45.5,23.7
fra,France,country,eur,2004,60858654,36090,28.2,4.7
gab,Gabon,country,afr,2004,1347524,16822,42.9,77.3
gbr,United Kingdom,country,eur,2004,59846226,35910,33.1,6.1
geo,Georgia,country,eur,2004,4524444,4346,39.8,26.7
gha,Ghana,country,afr,2004,20840493,2479,42.5,88.7
gin,Guinea,country,afr,2004,9464771,1200,39.7,142.7
gmb,Gambia,country,afr,2004,1394727,1617,47.3,101.9
gnb,Guinea-Bissau,country,afr,2004,1431816,1273,37.7,152.6
gnq,Equatorial Guinea,country,afr,2004,606201,31942,50.5,135.4
grc,Greece,country,eur,2004,11047739,29604,33.4,5.9
gtm,Guatemala,country,ame,2004,12877711,6429,50.7,43.1
guy,Guyana,country,ame,2004,742162,5270,43.2,43.4
hnd,Honduras,country,ame,2004,6753352,3801,58.4,31.3
hti,Haiti,country,ame,2004,9119182,1557,59.2,92.4
hun,Hungary,country,eur,2004,10117213,21087,27.8,8.7
idn,Indonesia,country,asi,2004,223268606,6615,40,49.3
ind,India,country,asi,2004,1126419321,3029,33.4,77.7
irl,Ireland,country,eur,2004,4119773,46205,31.5,5.6
irn,Iran,country,asi,2004,69321953,13975,44.3,27.3
irq,Iraq,country,asi,2004,26320530,10311,39.4,41.5
isr,Israel,country,asi,2004,6470045,25256,37.8,5.8
ita,Italy,country,eur,2004,58348332,36962,33.2,4.5
jam,Jamaica,country,ame,2004,2664049,8651,45.5,20
jor,Jordan,country,asi,2004,5171633,8788,36.4,24.8
jpn,Japan,country,asi,2004,126773081,33483,32.4,3.9
kaz,Kazakhstan,country,asi,2004,15294474,14365,30.3,34.7
ken,Kenya,country,afr,2004,34437460,2173,48.4,88.8
kgz,Kyrgyz Republic,country,asi,2004,5077515,2401,34.8,40.8
khm,Cambodia,country,asi,2004,13112334,1755,35.5,71.3
kor,South Korea,country,asi,2004,47320454,24628,31.1,6
kwt,Kuwait,country,asi,2004,2166344,88010,39.3,11.9
lao,Lao,country,asi,2004,5658894,2780,33.7,101.1
lbn,Lebanon,country,asi,2004,3863271,12348,38.6,15.2
lbr,Liberia,country,afr,2004,3184643,441,38.5,134.8
lby,Libya,country,afr,2004,5703224,24489,38.8,24.4
lka,Sri Lanka,country,asi,2004,19374281,5559,40.7,28.8
lso,Lesotho,country,afr,2004,1912042,1775,52.2,115.8
ltu,Lithuania,country,eur,2004,3376761,16913,35.2,10.3
lux,Luxembourg,country,eur,2004,451826,86738,26.5,3.8
lva,Latvia,country,eur,2004,2256935,15437,35,13.4
mar,Morocco,country,afr,2004,30093109,5259,40.8,42.1
mda,Moldova,country,eur,2004,4166371,3080,34.7,20.9
mdg,Madagascar,country,afr,2004,17763367,1371,47.1,85.9
