geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1911,5385509,823,42.2,474.58
ago,Angola,country,afr,1911,3161577,1006,41.5,475.98
alb,Albania,country,eur,1911,909602,1342,27.6,367.71
are,United Arab Emirates,country,asi,1911,50959,2346,44,425.78
arg,Argentina,country,ame,1911,7108577,8253,46.1,238.82
arm,Armenia,country,eur,1911,944592,902,37,285.54
aus,Australia,country,asi,1911,4518261,8509,41.3,93.7
aut,Austria,country,eur,1911,6668749,6805,37.1,336.63
aze,Azerbaijan,country,eur,1911,2016827,1573,43.7,281.06
bdi,Burundi,country,afr,1911,1710929,463,43.9,415.48
bel,Belgium,country,eur,1911,7528944,7736,50.3,218.25
ben,Benin,country,afr,1911,1547081,928,41.6,422.02
bfa,Burkina Faso,country,afr,1911,3224426,533,37.7,445.66
bgd,Bangladesh,country,asi,1911,31112209,1148,38.7,545.56
bgr,Bulgaria,country,eur,1911,4590745,2480,31.2,277.5
bhr,Bahrain,country,asi,1911,80941,2718,39.5,431.01
bih,Bosnia and Herzegovina,country,eur,1911,1883175,1205,45.6,371.23
blr,Belarus,country,eur,1911,5440111,1274,48.7,289.7
bol,Bolivia,country,ame,1911,2012086,2026,36.9,396.61
bra,Brazil,country,ame,1911,22885955,1533,27.1,409.1
btn,Bhutan,country,asi,1911,144540,755,47.7,422.42
bwa,Botswana,country,afr,1911,127558,618,35.8,389.27
caf,Central African Republic,country,afr,1911,745364,660,47.8,434.93
can,Canada,country,ame,1911,7379106,7037,40.7,300.61
che,Switzerland,country,eur,1911,3769254,10999,37.6,154.08
chl,Chile,country,ame,1911,3385478,4333,74.1,540.79
chn,China,country,asi,1911,420953527,983,39.2,409.1
civ,Cote d'Ivoire,country,afr,1911,2004415,1266,42.8,419.31
cmr,Cameroon,country,afr,1911,2439773,974,42.5,451.01
cod,"Congo, Dem. Rep.",country,afr,1911,9375948,766,42.2,414.2
cog,"Congo, Rep.",country,afr,1911,606218,787,39.5,400.35
col,Colombia,country,ame,1911,5122786,1440,57.8,409.1
com,Comoros,country,afr,1911,114459,779,43.7,407.85
cpv,Cape Verde,country,afr,1911,125166,782,47.9,386.82
cri,Costa Rica,country,ame,1911,363532,2149,45.4,371.23
cub,Cuba,country,ame,1911,2336740,3182,39.9,367.71
cyp,Cyprus,country,eur,1911,274702,2509,41.8,250.05
cze,Czech Republic,country,eur,1911,7703952,4645,38.6,265.56
deu,Germany,country,eur,1911,64947378,5277,43.8,312.26
dji,Djibouti,country,afr,1911,45734,1068,44.2,436.26
dnk,Denmark,country,eur,1911,2916336,7210,46.6,129.62
dom,Dominican Republic,country,ame,1911,725284,1096,44.1,435.19
dza,Algeria,country,afr,1911,5451990,1998,36.7,451.01
ecu,Ecuador,country,ame,1911,1707837,973,44.8,397.86
egy,Egypt,country,afr,1911,11497365,1393,41.9,396.61
eri,Eritrea,country,afr,1911,681266,673,48.3,432.31
esp,Spain,country,eur,1911,20048250,3096,35.1,321.76
est,Estonia,country,eur,1911,769298,2112,37.2,241.51
eth,Ethiopia,country,afr,1911,10459906,541,47.7,438.93
fin,Finland,country,eur,1911,2963659,3247,38.7,182.86
fji,Fiji,country,asi,1911,139872,1072,44.5,490.52
fra,France,country,eur,1911,41383849,5004,55.2,202.98
gab,Gabon,country,afr,1911,342130,414,46.1,427.09
gbr,United Kingdom,country,eur,1911,42161532,8491,41.9,189.21
geo,Georgia,country,eur,1911,2462160,1029,36.6,288.79
gha,Ghana,country,afr,1911,2019986,1138,40.6,450.33
gin,Guinea,country,afr,1911,2189879,544,41.5,412.16
gmb,Gambia,country,afr,1911,203190,881,46.7,451.01
gnb,Guinea-Bissau,country,afr,1911,410508,839,50.1,409.1
gnq,Equatorial Guinea,country,afr,1911,109171,422,51.3,437.6
grc,Greece,country,eur,1911,5276260,3470,38.3,291.75
gtm,Guatemala,country,ame,1911,1568510,1802,38.6,493.31
guy,Guyana,country,ame,1911,307526,2247,42.4,379.54
hnd,Honduras,country,ame,1911,640161,2161,43,385.6
hti,Haiti,country,ame,1911,1854454,1603,43.7,473.99
hun,Hungary,country,eur,1911,7695665,3488,34.6,338.26
idn,Indonesia,country,asi,1911,43226200,1359,42.6,434.93
ind,India,country,asi,1911,254854213,1371,31.1,333.4
irl,Ireland,country,eur,1911,3090662,4499,38.4,138.35
irn,Iran,country,asi,1911,10663309,1431,37.7,496.26
irq,Iraq,country,asi,1911,2542276,1647,44.5,419.3
isr,Israel,country,asi,1911,420474,1117,44.9,321.67
ita,Italy,country,eur,1911,36857937,4421,49.3,260.11
jam,Jamaica,country,ame,1911,816793,1032,38.6,305.71
jor,Jordan,country,asi,1911,332027,1660,43.1,412.87
jpn,Japan,country,asi,1911,49971471,2069,52.3,311.8
kaz,Kazakhstan,country,asi,1911,4677857,2568,33.3,421.86
ken,Kenya,country,afr,1911,2641420,1281,50.4,497.74
kgz,Kyrgyz Republic,country,asi,1911,1216749,1132,42.3,341.19
khm,Cambodia,country,asi,1911,3071667,1037,45.9,372.4
kor,South Korea,country,asi,1911,10271399,544,32.1,515.77
kwt,Kuwait,country,asi,1911,100050,2581,41.7,490.35
lao,Lao,country,asi,1911,1340455,1077,38.6,410.37
lbn,Lebanon,country,asi,1911,596665,2342,43.7,438.93
