geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1887,4620608,759,38.5,481.39
ago,Angola,country,afr,1887,2614040,905,29.8,485.68
alb,Albania,country,eur,1887,719887,964,30.3,375.2
are,United Arab Emirates,country,asi,1887,44419,1658,43.4,434.46
arg,Argentina,country,ame,1887,3089624,4896,39.1,402.19
arm,Armenia,country,eur,1887,760267,741,36.8,331.28
aus,Australia,country,asi,1887,2830380,7704,37.7,179.05
aut,Austria,country,eur,1887,5259516,4617,36.7,396.42
aze,Azerbaijan,country,eur,1887,1622167,1251,45.1,321.36
bdi,Burundi,country,afr,1887,1456251,453,43.7,423.95
bel,Belgium,country,eur,1887,5954005,6050,49.6,231.58
ben,Benin,country,afr,1887,1224187,827,43,430.46
bfa,Burkina Faso,country,afr,1887,2709768,519,37.5,454.69
bgd,Bangladesh,country,asi,1887,27148023,947,41,545.21
bgr,Bulgaria,country,eur,1887,3305964,1804,36.7,326.83
bhr,Bahrain,country,asi,1887,70855,2330,42,439.79
bih,Bosnia and Herzegovina,country,eur,1887,1529015,997,45.3,378.8
blr,Belarus,country,eur,1887,4361832,1007,50,365.67
bol,Bolivia,country,ame,1887,1690501,1614,36.9,404.69
bra,Brazil,country,ame,1887,13544186,1398,27.3,417.44
btn,Bhutan,country,asi,1887,127009,720,47.9,430.95
bwa,Botswana,country,afr,1887,122110,550,35.6,397.2
caf,Central African Republic,country,afr,1887,662959,588,49,443.79
can,Canada,country,ame,1887,4756113,3530,41.6,269.96
che,Switzerland,country,eur,1887,2917432,7358,37.2,216.2
chl,Chile,country,ame,1887,2517718,2905,68.3,417.44
chn,China,country,asi,1887,372994142,940,26.3,417.44
civ,Cote d'Ivoire,country,afr,1887,1708255,1151,45,427.86
cmr,Cameroon,country,afr,1887,2271033,868,34,460.21
cod,"Congo, Dem. Rep.",country,afr,1887,8017460,694,42.1,422.65
cog,"Congo, Rep.",country,afr,1887,510251,735,42.5,408.51
col,Colombia,country,ame,1887,3256581,1148,44.9,417.44
com,Comoros,country,afr,1887,95044,760,47.2,416.16
cpv,Cape Verde,country,afr,1887,101198,706,48.1,394.71
cri,Costa Rica,country,ame,1887,207335,1643,43.7,441.12
cub,Cuba,country,ame,1887,1640304,2370,41.6,294.56
cyp,Cyprus,country,eur,1887,200007,1890,42.3,339.12
cze,Czech Republic,country,eur,1887,7053817,3309,44,379.99
deu,Germany,country,eur,1887,46704778,3497,41,352.81
dji,Djibouti,country,afr,1887,38119,990,46,445.15
dnk,Denmark,country,eur,1887,2228756,4334,46.4,196.35
dom,Dominican Republic,country,ame,1887,377843,962,46.1,445.15
dza,Algeria,country,afr,1887,4406661,1520,34.9,460.21
ecu,Ecuador,country,ame,1887,1247636,814,46.9,405.96
egy,Egypt,country,afr,1887,8593136,1130,35.4,404.69
eri,Eritrea,country,afr,1887,496800,633,48.6,441.12
esp,Spain,country,eur,1887,17524603,2419,31.7,323.63
est,Estonia,country,eur,1887,617725,1643,34.7,309.38
eth,Ethiopia,country,afr,1887,7514285,536,47.5,447.88
fin,Finland,country,eur,1887,2264487,2128,38.1,225.92
fji,Fiji,country,asi,1887,123448,988,46.2,498.88
fra,France,country,eur,1887,39853878,3420,49.5,242.63
gab,Gabon,country,afr,1887,278882,395,45.9,435.79
gbr,United Kingdom,country,eur,1887,33198282,6835,39.1,227.13
geo,Georgia,country,eur,1887,1978757,831,29.7,330.74
gha,Ghana,country,afr,1887,1749296,764,40.8,471.38
gin,Guinea,country,afr,1887,1774405,518,32.7,438.46
gmb,Gambia,country,afr,1887,170010,857,46.9,460.21
gnb,Guinea-Bissau,country,afr,1887,346376,823,49.8,417.44
gnq,Equatorial Guinea,country,afr,1887,100651,399,51.6,446.51
grc,Greece,country,eur,1887,4310843,2522,36.2,348.22
gtm,Guatemala,country,ame,1887,1252775,1482,35.3,503.36
guy,Guyana,country,ame,1887,261807,1912,38.2,429.16
hnd,Honduras,country,ame,1887,459416,1591,44.2,393.46
hti,Haiti,country,ame,1887,1375953,1256,44.7,485.48
hun,Hungary,country,eur,1887,6508480,2391,40.8,411.38
idn,Indonesia,country,asi,1887,32605117,1137,39,443.79
ind,India,country,asi,1887,229828017,1137,29.1,520.06
irl,Ireland,country,eur,1887,3437226,3518,33.9,140.16
irn,Iran,country,asi,1887,9253000,1210,40.1,506.38
irq,Iraq,country,asi,1887,1924223,1363,39.6,427.86
isr,Israel,country,asi,1887,305234,977,44.9,447.16
ita,Italy,country,eur,1887,31018274,3212,46.7,358.65
jam,Jamaica,country,ame,1887,614292,952,39.1,276.23
jor,Jordan,country,asi,1887,289785,1372,44.2,421.34
jpn,Japan,country,asi,1887,38909113,1519,47.1,350.52
kaz,Kazakhstan,country,asi,1887,3761914,1997,43.3,491.55
ken,Kenya,country,afr,1887,2614894,1121,35.2,507.88
kgz,Kyrgyz Republic,country,asi,1887,977984,917,38.9,376.43
khm,Cambodia,country,asi,1887,2626626,1000,45.9,379.99
kor,South Korea,country,asi,1887,9841110,527,32.1,503.36
kwt,Kuwait,country,asi,1887,88268,1823,43,500.35
lao,Lao,country,asi,1887,957742,1017,38.4,418.74
lbn,Lebanon,country,asi,1887,516235,1834,38.4,447.88
lbr,Liberia,country,afr,1887,549027,957,46.1,429.16
lby,Libya,country,afr,1887,785636,2393,41.8,404.69
lka,Sri Lanka,country,asi,1887,3257976,1564,43.6,409.79
lso,Lesotho,country,afr,1887,456753,413,51.7,407.24
ltu,Lithuania,country,eur,1887,1442912,2225,37.5,365.67
lux,Luxembourg,country,eur,1887,196579,3216,40,312.61
lva,Latvia,country,eur,1887,1094461,1316,37.5,300.84
mar,Morocco,country,afr,1887,4258793,806,37.5,403.44
mda,Moldova,country,eur,1887,1313969,994,36.7,337.58
mdg,Madagascar,country,afr,1887,2651272,794,41,437.13
mex,Mexico,country,ame,1887,11402651,1751,47.7,487.15
mkd,"Macedonia, FYR",country,eur,1887,711827,1281,30.7,383.8
mli,Mali,country,afr,1887,2620217,618,47.2,494.48
mmr,Myanmar,country,asi,1887,6972583,1018,35,433.13
mne,Montenegro,country,eur,1887,227515,1964,42.1,375.2
mng,Mongolia,country,asi,1887,688022,665,48,420.04
moz,Mozambique,country,afr,1887,3694482,411,43.5,439.79
mrt,Mauritania,country,afr,1887,505394,731,47.9,417.44
mus,Mauritius,country,afr,1887,366488,1303,44.5,299.15
mwi,Malawi,country,afr,1887,754297,354,42.2,439.79
mys,Malaysia,country,asi,1887,1434429,1201,40.9,435.79
nam,Namibia,country,afr,1887,231216,1472,41.5,412.34
ner,Niger,country,afr,1887,1799974,618,43.3,433.13
nga,Nigeria,country,afr,1887,16167490,1197,37.7,438.46
nic,Nicaragua,country,ame,1887,487958,1988,43,509.39
nld,Netherlands,country,eur,1887,4376361,6094,44.4,255.51
nor,Norway,country,eur,1887,1966711,2933,43.5,158.27
npl,Nepal,country,asi,1887,5190872,748,41,407.24
nzl,New Zealand,country,asi,1887,630465,6010,38.2,138.36
omn,Oman,country,asi,1887,394629,1296,44.7,413.61
pak,Pakistan,country,asi,1887,17598649,1104,37.5,501.85
pan,Panama,country,ame,1887,221169,1808,43.5,405.96
per,Peru,country,ame,1887,3237140,1440,43.4,371.61
phl,Philippines,country,asi,1887,5460998,1084,40,431.79
png,Papua New Guinea,country,asi,1887,1148858,688,37.4,423.95
pol,Poland,country,eur,1887,21791317,2059,25.4,362.15
prk,North Korea,country,asi,1887,4910408,530,49.8,500.35
prt,Portugal,country,eur,1887,4907324,2060,41.2,372.81
pry,Paraguay,country,ame,1887,418463,1936,43.1,374
pse,West Bank and Gaza,country,asi,1887,244366,1290,44.4,434.37
qat,Qatar,country,asi,1887,15242,1823,43,433.13
rou,Romania,country,eur,1887,10151745,2081,36.7,313.89
rus,Russia,country,eur,1887,57545264,2506,50,415.74
rwa,Rwanda,country,afr,1887,1441728,481,50.1,420.04
sau,Saudi Arabia,country,asi,1887,2457565,951,46.3,416.16
sdn,Sudan,country,afr,1887,4850520,718,33.8,425.25
sds,South Sudan,country,afr,1887,1709897,703,33.78,490.08
sen,Senegal,country,afr,1887,1601628,689,42.5,512.4
sgp,Singapore,country,asi,1887,143576,1832,42.6,392.21
slb,Solomon Islands,country,asi,1887,70266,461,50.6,504.87
sle,Sierra Leone,country,afr,1887,1259913,1017,46.4,513.91
slv,El Salvador,country,ame,1887,633478,1715,43.6,461.6
som,Somalia,country,afr,1887,1519656,754,39.1,451.96
srb,Serbia,country,eur,1887,3865807,2521,30.7,235.83
sur,Suriname,country,ame,1887,133088,2577,41.2,405.96
svk,Slovak Republic,country,eur,1887,2725655,2465,44,363.32
svn,Slovenia,country,eur,1887,846949,2616,41.3,360.97
swe,Sweden,country,eur,1887,4704725,2592,59.2,173.45
swz,Swaziland,country,afr,1887,87094,678,48.7,413.61
syr,Syria,country,asi,1887,1730646,1350,37.1,429.16
tcd,Chad,country,afr,1887,1461124,579,47,431.79
tgo,Togo,country,afr,1887,801210,946,46,426.55
tha,Thailand,country,asi,1887,6614917,1249,34.6,438.46
tjk,Tajikistan,country,asi,1887,858059,908,40.2,314.65
tkm,Turkmenistan,country,asi,1887,678843,1652,31,475.79
tls,Timor-Leste,country,asi,1887,286799,619,48.3,457.91
tto,Trinidad and Tobago,country,ame,1887,194637,1774,43.2,335.73
tun,Tunisia,country,afr,1887,1429822,990,37.5,460.21
tur,Turkey,country,eur,1887,12969228,1795,36.2,379.99
tza,Tanzania,country,afr,1887,3804087,675,37.6,414.89
uga,Uganda,country,afr,1887,2620811,643,41,510.9
ukr,Ukraine,country,eur,1887,20821839,1337,40.4,360.97
ury,Uruguay,country,ame,1887,614327,5936,50.4,405.96
usa,United States,country,ame,1887,59866764,5603,51.3,288.81
uzb,Uzbekistan,country,asi,1887,3733548,688,37.2,379.6
ven,Venezuela,country,ame,1887,2248188,1386,44.2,414.89
vnm,Vietnam,country,asi,1887,12472976,966,40.4,417.44
yem,Yemen,country,asi,1887,3036823,1122,40.3,540.44
zaf,South Africa,country,afr,1887,3616396,2620,35.9,398.45
zmb,Zambia,country,afr,1887,743494,818,46.9,409.79
zwe,Zimbabwe,country,afr,1887,1744795,965,34.6,395.95
