geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,2001,20531160,862,35.4,133.8
ago,Angola,country,afr,2001,15562791,3417,50.8,214.1
alb,Albania,country,eur,2001,3124093,5730,32.5,24.9
are,United Arab Emirates,country,asi,2001,3217865,105860,45.1,10.9
arg,Argentina,country,ame,2001,37471535,10875,53.3,19.7
arm,Armenia,country,eur,2001,3060036,3214,35.4,28.6
aus,Australia,country,asi,2001,19308681,35452,34.1,6.1
aut,Austria,country,eur,2001,8078877,38919,26.2,5.4
aze,Azerbaijan,country,eur,2001,8195648,4863,36.5,68.8
bdi,Burundi,country,afr,2001,6946720,720,39,147.8
bel,Belgium,country,eur,2001,10311331,37620,26.7,5.6
ben,Benin,country,afr,2001,7174911,1570,38,141.1
bfa,Burkina Faso,country,afr,2001,11943740,1084,44.7,182.4
bgd,Bangladesh,country,asi,2001,133776064,1685,33.4,83.5
bgr,Bulgaria,country,eur,2001,7934389,9596,33.8,20.1
bhr,Bahrain,country,asi,2001,694893,44169,35,12.1
bih,Bosnia and Herzegovina,country,eur,2001,3799747,6354,30,8.6
blr,Belarus,country,eur,2001,9891535,7704,28.3,13
bol,Bolivia,country,ame,2001,8496378,4315,58.9,76.2
bra,Brazil,country,ame,2001,178419396,11446,48.7,30.1
btn,Bhutan,country,asi,2001,580784,3780,46.8,75
bwa,Botswana,country,afr,2001,1762531,10115,62.6,71.1
caf,Central African Republic,country,afr,2001,3794677,870,45.5,173.4
can,Canada,country,ame,2001,30991344,37563,31.7,6.2
che,Switzerland,country,eur,2001,7200945,49479,32,5.6
chl,Chile,country,ame,2001,15358418,14925,53.1,10.3
chn,China,country,asi,2001,1277188787,3955,43.5,34.3
civ,Cote d'Ivoire,country,afr,2001,16865376,2999,44.7,139.8
cmr,Cameroon,country,afr,2001,16349364,2447,42.1,144.9
cod,"Congo, Dem. Rep.",country,afr,2001,49449015,506,44.1,156.8
cog,"Congo, Rep.",country,afr,2001,3183883,4680,46.6,119.7
col,Colombia,country,ame,2001,40988909,8415,57.8,24.3
com,Comoros,country,afr,2001,561525,1517,51.2,100.8
cpv,Cape Verde,country,afr,2001,447357,3784,50.5,31.8
cri,Costa Rica,country,ame,2001,3996800,9465,51.1,12.2
cub,Cuba,country,ame,2001,11151472,11588,36.9,8
cyp,Cyprus,country,eur,2001,961482,30745,29,6.1
cze,Czech Republic,country,eur,2001,10244261,21726,25.2,6.2
deu,Germany,country,eur,2001,81809438,37517,27,5.2
dji,Djibouti,country,afr,2001,734088,2090,40.5,98.4
dnk,Denmark,country,eur,2001,5354704,41886,24.7,5.5
dom,Dominican Republic,country,ame,2001,8697127,7974,50.4,40.1
dza,Algeria,country,afr,2001,31590320,10203,42.5,38.9
ecu,Ecuador,country,ame,2001,12852753,7593,55.9,33.1
egy,Egypt,country,afr,2001,69599945,7955,31.1,43.8
eri,Eritrea,country,afr,2001,3655006,1511,47.5,84.6
esp,Spain,country,eur,2001,41230518,31488,31.5,6.3
est,Estonia,country,eur,2001,1391754,15894,36,10.2
eth,Ethiopia,country,afr,2001,68393128,656,41.3,139
fin,Finland,country,eur,2001,5188446,35327,26.2,4.2
fji,Fiji,country,asi,2001,814215,6548,46.6,24.2
fra,France,country,eur,2001,59711914,35197,28.7,5.3
gab,Gabon,country,afr,2001,1260435,17579,44.9,82.3
gbr,United Kingdom,country,eur,2001,59080221,33282,34,6.4
geo,Georgia,country,eur,2001,4685769,3451,39.6,33.4
gha,Ghana,country,afr,2001,19293804,2306,41.8,97.3
gin,Guinea,country,afr,2001,8955756,1161,39.8,162.9
gmb,Gambia,country,afr,2001,1267103,1606,48.5,114.5
gnb,Guinea-Bissau,country,afr,2001,1343646,1329,36.4,171.5
gnq,Equatorial Guinea,country,afr,2001,549007,18637,50.5,147.9
grc,Greece,country,eur,2001,10987715,25884,33.2,7.3
gtm,Guatemala,country,ame,2001,11976725,6305,49,48.6
guy,Guyana,country,ame,2001,743163,5163,43.2,45.6
hnd,Honduras,country,ame,2001,6371304,3505,54.1,35.8
hti,Haiti,country,ame,2001,8692564,1688,59.2,101.3
hun,Hungary,country,eur,2001,10195978,18411,26.9,10.5
idn,Indonesia,country,asi,2001,214448301,6005,35,49.8
ind,India,country,asi,2001,1071888190,2628,42.1,87.7
irl,Ireland,country,eur,2001,3901688,42686,29.6,6.9
irn,Iran,country,asi,2001,66812736,11977,44.6,32.7
irq,Iraq,country,asi,2001,24258794,11684,39.4,43.8
isr,Israel,country,asi,2001,6129980,25167,39.2,6.6
ita,Italy,country,eur,2001,57359179,36692,31.6,5.2
jam,Jamaica,country,ame,2001,2618325,8197,69.2,21.4
jor,Jordan,country,asi,2001,4850227,7903,41.2,26.9
jpn,Japan,country,asi,2001,125974298,32230,30.2,4.3
kaz,Kazakhstan,country,asi,2001,14942788,11035,33.7,41.2
ken,Kenya,country,afr,2001,31863280,2166,50.5,99.7
kgz,Kyrgyz Republic,country,asi,2001,4998286,2164,30,46.4
khm,Cambodia,country,asi,2001,12448881,1448,38.2,98.7
kor,South Korea,country,asi,2001,46492324,21536,31.1,6.4
kwt,Kuwait,country,asi,2001,1990022,72922,39.3,12.5
lao,Lao,country,asi,2001,5424701,2424,37,113.4
lbn,Lebanon,country,asi,2001,3359875,12356,40.9,18.8
lbr,Liberia,country,afr,2001,2998770,557,38.9,169.7
lby,Libya,country,afr,2001,5428303,21933,38.8,27.3
lka,Sri Lanka,country,asi,2001,18914866,4949,43.5,15.8
lso,Lesotho,country,afr,2001,1871489,1684,54,108.6
ltu,Lithuania,country,eur,2001,3458923,13314,32,11.3
lux,Luxembourg,country,eur,2001,440198,82071,26.1,4.6
lva,Latvia,country,eur,2001,2345145,11787,37.7,16
mar,Morocco,country,afr,2001,29250983,4710,40.6,47.9
mda,Moldova,country,eur,2001,4185513,2476,37.9,28.4
mdg,Madagascar,country,afr,2001,16235767,1487,47.5,103.1
mex,Mexico,country,ame,2001,104239563,14411,46.9,24.1
mkd,"Macedonia, FYR",country,eur,2001,2021585,8229,37.3,15.2
mli,Mali,country,afr,2001,11376094,1382,40,211.2
mmr,Myanmar,country,asi,2001,48195684,2129,44.3,79.9
mne,Montenegro,country,eur,2001,613239,9871,30.8,13.2
mng,Mongolia,country,asi,2001,2419729,4748,32.2,58.4
moz,Mozambique,country,afr,2001,18792357,634,41.4,160
mrt,Mauritania,country,afr,2001,2796502,2709,39.6,113.1
mus,Mauritius,country,afr,2001,1193950,11549,40.1,17.1
mwi,Malawi,country,afr,2001,11491824,585,39.4,160.7
mys,Malaysia,country,asi,2001,23920963,15443,46.2,9.5
nam,Namibia,country,afr,2001,1931005,6076,62.6,72.1
