geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1970,11121097,1174,29.7,307.8
ago,Angola,country,afr,1970,6300969,5397,52.5,262.29
alb,Albania,country,eur,1970,2150602,3712,25.9,107.98
are,United Arab Emirates,country,asi,1970,235434,42822,45.1,98.4
arg,Argentina,country,ame,1970,23973062,9951,35.3,72.4
arm,Armenia,country,eur,1970,2518408,3533,49,70.47
aus,Australia,country,asi,1970,12904760,19719,31.8,21.4
aut,Austria,country,eur,1970,7509746,17865,47.5,29
aze,Azerbaijan,country,eur,1970,5178160,7285,35.3,75.11
bdi,Burundi,country,afr,1970,3457113,782,37.3,247.6
bel,Belgium,country,eur,1970,9664320,18903,37.7,24
ben,Benin,country,afr,1970,2907769,1205,44.6,265.5
bfa,Burkina Faso,country,afr,1970,5624597,790,37.9,319.1
bgd,Bangladesh,country,asi,1970,65048701,1226,29,224.1
bgr,Bulgaria,country,eur,1970,8494765,7971,21.4,38.9
bhr,Bahrain,country,asi,1970,213102,31232,35,76.8
bih,Bosnia and Herzegovina,country,eur,1970,3745637,2500,36.4,77.65
blr,Belarus,country,eur,1970,9039436,5461,23,27.88
bol,Bolivia,country,ame,1970,4505774,3678,54.9,231.3
bra,Brazil,country,ame,1970,95982453,5930,57.8,133.7
btn,Bhutan,country,asi,1970,291457,1067,47,271.5
bwa,Botswana,country,afr,1970,693021,1567,48.3,127.7
caf,Central African Republic,country,afr,1970,1828710,1358,51.5,222.3
can,Canada,country,ame,1970,21439200,19842,33.8,22
che,Switzerland,country,eur,1970,6169357,36582,41.1,18.4
chl,Chile,country,ame,1970,9561868,7382,47.4,79.6
chn,China,country,asi,1970,808510713,848,27.9,113.3
civ,Cote d'Ivoire,country,afr,1970,5241914,3798,47,240.6
cmr,Cameroon,country,afr,1970,6770967,2169,47.2,212.8
cod,"Congo, Dem. Rep.",country,afr,1970,20009902,2094,44.2,248.1
cog,"Congo, Rep.",country,afr,1970,1335090,3348,41.1,143.1
col,Colombia,country,ame,1970,22061214,4325,51.9,97.6
com,Comoros,country,afr,1970,228443,1425,50.3,227.1
cpv,Cape Verde,country,afr,1970,270197,942,48.7,164.3
cri,Costa Rica,country,ame,1970,1848873,5723,44.7,76.4
cub,Cuba,country,ame,1970,8715123,8918,36.6,43.1
cyp,Cyprus,country,eur,1970,613619,8344,34.5,35.97
cze,Czech Republic,country,eur,1970,9811291,15038,24.7,25.22
deu,Germany,country,eur,1970,78366605,21218,27.1,25.7
dji,Djibouti,country,afr,1970,159667,4357,41.1,186.95
dnk,Denmark,country,eur,1970,4930118,21990,29.3,16.6
dom,Dominican Republic,country,ame,1970,4503114,3234,45,121.8
dza,Algeria,country,afr,1970,14550033,7227,40.1,242.2
ecu,Ecuador,country,ame,1970,6072520,5723,38,138
egy,Egypt,country,afr,1970,34808599,3055,43.4,242.9
eri,Eritrea,country,afr,1970,1805480,1037,47.5,221.4
esp,Spain,country,eur,1970,33923240,12233,34.6,29.2
est,Estonia,country,eur,1970,1360236,9721,27.1,27.16
eth,Ethiopia,country,afr,1970,28414999,778,45.4,241.1
fin,Finland,country,eur,1970,4606740,16245,30.5,16.1
fji,Fiji,country,asi,1970,520529,4384,47.6,55.3
