geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1910,5351413,820,42.5,475.68
ago,Angola,country,afr,1910,3136718,1001,40.9,477.08
alb,Albania,country,eur,1910,901122,1320,27.7,368.56
are,United Arab Emirates,country,asi,1910,50669,2313,43.9,426.77
arg,Argentina,country,ame,1910,6852668,8495,46.1,248.17
arm,Armenia,country,eur,1910,936124,979,36.8,288.98
aus,Australia,country,asi,1910,4408209,8695,41.3,105.26
aut,Austria,country,eur,1910,6608155,6665,37.1,307.34
aze,Azerbaijan,country,eur,1910,1998690,1703,43.8,283.82
bdi,Burundi,country,afr,1910,1699545,463,43.7,416.44
bel,Belgium,country,eur,1910,7492872,7606,50.2,193.81
ben,Benin,country,afr,1910,1532133,924,41.4,422.84
bfa,Burkina Faso,country,afr,1910,3201227,532,37.5,446.64
bgd,Bangladesh,country,asi,1910,30936532,1158,38.7,550.01
bgr,Bulgaria,country,eur,1910,4531387,2437,31.3,278.14
bhr,Bahrain,country,asi,1910,80495,2717,39.6,432.01
bih,Bosnia and Herzegovina,country,eur,1910,1866966,1209,45.6,372.09
blr,Belarus,country,eur,1910,5390481,1380,50,295.52
bol,Bolivia,country,ame,1910,1993676,2007,36.9,397.52
bra,Brazil,country,ame,1910,22414074,1487,26.2,410.05
btn,Bhutan,country,asi,1910,143766,754,47.7,422.77
bwa,Botswana,country,afr,1910,126674,615,35.6,390.17
caf,Central African Republic,country,afr,1910,741742,657,47.9,435.93
can,Canada,country,ame,1910,7181200,6794,40.7,282.62
che,Switzerland,country,eur,1910,3726392,10908,37.5,140.73
chl,Chile,country,ame,1910,3347597,4512,74.1,433.6
chn,China,country,asi,1910,417830774,991,38.9,410.05
civ,Cote d'Ivoire,country,afr,1910,1991150,1261,42.9,420.28
cmr,Cameroon,country,afr,1910,2432509,970,42.4,452.06
cod,"Congo, Dem. Rep.",country,afr,1910,9315190,763,42.1,415.16
cog,"Congo, Rep.",country,afr,1910,601896,784,39.5,401.28
col,Colombia,country,ame,1910,5019920,1405,57.8,410.05
com,Comoros,country,afr,1910,113579,778,43.9,408.79
cpv,Cape Verde,country,afr,1910,124067,779,47.9,387.72
cri,Costa Rica,country,ame,1910,359202,2125,45.3,372.09
cub,Cuba,country,ame,1910,2268558,3095,40,370.91
