geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1869,4147692,714,48.6,478.53
ago,Angola,country,afr,1869,2267324,836,35,485.68
alb,Albania,country,eur,1869,604067,748,41.2,375.2
are,United Arab Emirates,country,asi,1869,40772,1291,43.7,434.46
arg,Argentina,country,ame,1869,1804894,3028,25.7,402.19
arm,Armenia,country,eur,1869,646565,622,58,339.17
aus,Australia,country,asi,1869,1680440,5132,43.4,184.45
aut,Austria,country,eur,1869,4521661,3415,36.4,393.18
aze,Azerbaijan,country,eur,1869,1378869,1021,42.3,333.42
bdi,Burundi,country,afr,1869,1290721,446,43.7,423.95
bel,Belgium,country,eur,1869,5071397,4935,52.8,264.52
ben,Benin,country,afr,1869,1028023,758,44.4,430.46
bfa,Burkina Faso,country,afr,1869,2379674,508,37.5,454.69
bgd,Bangladesh,country,asi,1869,24637826,881,49.8,507.88
bgr,Bulgaria,country,eur,1869,2656398,1391,47.8,335.73
bhr,Bahrain,country,asi,1869,65247,1900,42.6,439.79
bih,Bosnia and Herzegovina,country,eur,1869,1308818,790,41.3,378.8
blr,Belarus,country,eur,1869,3698896,817,50.2,365.67
bol,Bolivia,country,ame,1869,1529415,1362,36.9,404.69
bra,Brazil,country,ame,1869,9795797,1605,41.8,417.44
btn,Bhutan,country,asi,1869,115283,695,47.7,437.47
bwa,Botswana,country,afr,1869,121570,505,35.6,397.2
caf,Central African Republic,country,afr,1869,607325,539,48,443.79
can,Canada,country,ame,1869,3764249,2771,42.9,296.65
che,Switzerland,country,eur,1869,2647714,5536,50.7,322.53
chl,Chile,country,ame,1869,1926680,1908,67.5,417.44
chn,China,country,asi,1869,364341170,1101,36.7,421.34
civ,Cote d'Ivoire,country,afr,1869,1515901,1071,43.2,427.86
cmr,Cameroon,country,afr,1869,2152368,795,40,460.21
cod,"Congo, Dem. Rep.",country,afr,1869,7132444,644,42.1,422.65
cog,"Congo, Rep.",country,afr,1869,448615,699,44.8,408.51
col,Colombia,country,ame,1869,2451100,1096,58.9,417.44
com,Comoros,country,afr,1869,82725,747,44.3,416.16
cpv,Cape Verde,country,afr,1869,86352,654,48.6,394.71
