geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1890,4710171,767,36.53,481.39
ago,Angola,country,afr,1890,2677047,917,28.98,485.68
alb,Albania,country,eur,1890,741688,1008,28.36,375.2
are,United Arab Emirates,country,asi,1890,45189,1731,40,434.46
arg,Argentina,country,ame,1890,3402273,5228,44.6,392.21
arm,Armenia,country,eur,1890,781218,656,32.76,329.98
aus,Australia,country,asi,1890,3088808,7418,39.35,162.22
aut,Austria,country,eur,1890,5408503,4725,36.72,420.61
aze,Azerbaijan,country,eur,1890,1667011,1112,40,319.39
bdi,Burundi,country,afr,1890,1485986,454,43.69,423.95
bel,Belgium,country,eur,1890,6125406,6387,49,256.22
ben,Benin,country,afr,1890,1260608,839,42.83,430.46
bfa,Burkina Faso,country,afr,1890,2769399,520,37.5,454.69
bgd,Bangladesh,country,asi,1890,27615079,968,39.38,551.72
bgr,Bulgaria,country,eur,1890,3453830,1887,34.77,324.61
bhr,Bahrain,country,asi,1890,72045,2410,40,439.79
bih,Bosnia and Herzegovina,country,eur,1890,1569427,1039,40,378.8
blr,Belarus,country,eur,1890,4484175,895,50,365.67
bol,Bolivia,country,ame,1890,1718906,1661,40,404.69
bra,Brazil,country,ame,1890,14410738,1492,35.59,417.44
btn,Bhutan,country,asi,1890,129082,724,40,429.88
bwa,Botswana,country,afr,1890,122200,559,35.61,397.2
caf,Central African Republic,country,afr,1890,672749,596,45.25,443.79
can,Canada,country,ame,1890,4908078,3963,41.23,268.97
che,Switzerland,country,eur,1890,2972442,7990,34.83,208.13
chl,Chile,country,ame,1890,2623814,2948,55.13,417.44
chn,China,country,asi,1890,377135349,918,30.56,417.44
civ,Cote d'Ivoire,country,afr,1890,1742785,1164,38.1,427.86
cmr,Cameroon,country,afr,1890,2291482,880,33.05,460.21
cod,"Congo, Dem. Rep.",country,afr,1890,8176082,703,42.12,422.65
cog,"Congo, Rep.",country,afr,1890,521378,741,42.08,408.51
col,Colombia,country,ame,1890,3432631,1157,42.43,417.44
com,Comoros,country,afr,1890,97281,763,36.31,416.16
cpv,Cape Verde,country,afr,1890,103928,715,40,394.71
cri,Costa Rica,country,ame,1890,227054,1699,40,435.79
cub,Cuba,country,ame,1890,1658274,2454,40,327.93
cyp,Cyprus,country,eur,1890,207321,1958,40,339.12
cze,Czech Republic,country,eur,1890,7132039,3441,42.14,379.99
deu,Germany,country,eur,1890,48211294,3733,38.67,367.32
dji,Djibouti,country,afr,1890,38998,1000,40,445.15
