geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1987,11337932,1230,33.54,202.1
ago,Angola,country,afr,1987,10285712,4319,45.51,226.9
alb,Albania,country,eur,1987,3121336,4294,28.12,47.6
are,United Arab Emirates,country,asi,1987,1518991,101308,40,19.7
arg,Argentina,country,ame,1987,31326473,9936,41.59,30.8
arm,Armenia,country,eur,1987,3457054,3872,38.39,56.6
aus,Australia,country,asi,1987,16314778,26969,39.2,10.6
aut,Austria,country,eur,1987,7623700,28136,32.98,11.1
aze,Azerbaijan,country,eur,1987,6886428,8679,32.82,97.2
bdi,Burundi,country,afr,1987,5108581,1032,41.49,170.6
bel,Belgium,country,eur,1987,9916261,27813,26.36,11
ben,Benin,country,afr,1987,4546136,1429,48.89,192.2
bfa,Burkina Faso,country,afr,1987,8140076,857,47.6,209.6
bgd,Bangladesh,country,asi,1987,98149262,1196,39.05,161.8
bgr,Bulgaria,country,eur,1987,8943721,10646,25.98,21.8
bhr,Bahrain,country,asi,1987,448994,28401,40,23.6
bih,Bosnia and Herzegovina,country,eur,1987,4491745,3471,40,23
blr,Belarus,country,eur,1987,10113451,7896,23.84,18.1
bol,Bolivia,country,ame,1987,6464736,3551,42.93,138.9
bra,Brazil,country,ame,1987,142437479,11267,58.7,69.1
btn,Bhutan,country,asi,1987,500952,1948,40,152.2
bwa,Botswana,country,afr,1987,1260720,6393,59.02,52
caf,Central African Republic,country,afr,1987,2751163,942,58.61,176.9
can,Canada,country,ame,1987,26541981,30288,33.64,9.1
che,Switzerland,country,eur,1987,6531160,42914,38.41,8.8
chl,Chile,country,ame,1987,12507488,7851,55.73,21.9
chn,China,country,asi,1987,1092646739,1652,31.45,53.7
civ,Cote d'Ivoire,country,afr,1987,10939987,3203,40.45,151
cmr,Cameroon,country,afr,1987,11031515,3526,47.65,139.8
cod,"Congo, Dem. Rep.",country,afr,1987,31721541,1517,44.07,193
cog,"Congo, Rep.",country,afr,1987,2202106,5448,41.07,93.7
col,Colombia,country,ame,1987,32324326,7158,50.6,38.7
com,Comoros,country,afr,1987,379589,1687,50.81,137.6
cpv,Cape Verde,country,afr,1987,323972,1538,40,71.8
cri,Costa Rica,country,ame,1987,2872214,6984,44.8,19.3
cub,Cuba,country,ame,1987,10269276,13805,40.66,16.4
cyp,Cyprus,country,eur,1987,723380,19748,40,11.8
cze,Czech Republic,country,eur,1987,10311293,19884,25.1,16.2
deu,Germany,country,eur,1987,77864381,30986,41.65,10.1
dji,Djibouti,country,afr,1987,485565,3532,40,128.3
dnk,Denmark,country,eur,1987,5116351,32297,33.18,9.7
dom,Dominican Republic,country,ame,1987,6764623,5169,48.69,67.5
dza,Algeria,country,afr,1987,23917889,10378,41.24,55.3
ecu,Ecuador,country,ame,1987,9504132,7189,48.2,65.7
egy,Egypt,country,afr,1987,52173840,5774,43.69,102.5
eri,Eritrea,country,afr,1987,2933871,915,40,167.5
esp,Spain,country,eur,1987,38950965,20953,37.66,12.3
est,Estonia,country,eur,1987,1551288,13144,23.28,22
eth,Ethiopia,country,afr,1987,43470219,700,46.93,215.5
fin,Finland,country,eur,1987,4937259,26086,31.81,7.2
fji,Fiji,country,asi,1987,721725,5160,42.72,33
fra,France,country,eur,1987,56005443,26963,35.95,9.8
gab,Gabon,country,afr,1987,876877,16383,54.27,95.7
gbr,United Kingdom,country,eur,1987,56649375,24551,36.61,10.8
geo,Georgia,country,eur,1987,5394998,9670,30.42,49.1
