geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1938,6901330,961,35.99,450.6
ago,Angola,country,afr,1938,3859532,2164,51.1,445.22
alb,Albania,country,eur,1938,1082529,1778,25.03,261.46
are,United Arab Emirates,country,asi,1938,63635,1284,40,398.62
arg,Argentina,country,ame,1938,13747975,6839,43.6,154.75
arm,Armenia,country,eur,1938,1208049,1456,37.41,169.87
aus,Australia,country,asi,1938,6915806,9607,36.98,51.25
aut,Austria,country,eur,1938,6720057,6786,37.51,113.71
aze,Azerbaijan,country,eur,1938,2581871,2731,40,191.89
bdi,Burundi,country,afr,1938,2095930,490,47.05,385.76
bel,Belgium,country,eur,1938,8363314,9103,45.93,102.16
ben,Benin,country,afr,1938,2012391,1136,43.46,398.79
bfa,Burkina Faso,country,afr,1938,3923303,530,40.31,418.16
bgd,Bangladesh,country,asi,1938,36806570,1140,37.81,361.32
bgr,Bulgaria,country,eur,1938,6571382,2668,26.51,191.75
bhr,Bahrain,country,asi,1938,103327,4496,40,376.33
bih,Bosnia and Herzegovina,country,eur,1938,2384956,1265,40,248.4
blr,Belarus,country,eur,1938,6968569,2156,28.86,140.18
bol,Bolivia,country,ame,1938,2878484,2636,35.59,364.71
bra,Brazil,country,ame,1938,39857375,2407,55.26,336.39
btn,Bhutan,country,asi,1938,165157,816,40,412.05
bwa,Botswana,country,afr,1938,276247,759,41.2,357.8
caf,Central African Republic,country,afr,1938,898294,1006,45.25,421.3
can,Canada,country,ame,1938,11418987,7517,39.52,85.63
che,Switzerland,country,eur,1938,4183673,14711,39.83,55.96
chl,Chile,country,ame,1938,4925165,4529,51.97,383.82
chn,China,country,asi,1938,504518211,973,49.06,340.65
civ,Cote d'Ivoire,country,afr,1938,2405899,1767,38.1,390.8
cmr,Cameroon,country,afr,1938,3398763,1270,42.25,423.84
cod,"Congo, Dem. Rep.",country,afr,1938,11201208,1245,44.33,380.79
cog,"Congo, Rep.",country,afr,1938,737152,1398,38.58,379.59
col,Colombia,country,ame,1938,8999014,2789,50.67,253.52
com,Comoros,country,afr,1938,141406,799,36.31,381.79
cpv,Cape Verde,country,afr,1938,159268,795,40,332.51
cri,Costa Rica,country,ame,1938,687369,2790,40,237.33
cub,Cuba,country,ame,1938,4530408,5083,40,118.9
cyp,Cyprus,country,eur,1938,393725,3306,40,209.45
cze,Czech Republic,country,eur,1938,8504730,6698,40.73,134.44
deu,Germany,country,eur,1938,69988403,8894,46.15,81.29
